ax,ay,az,gx,gy,gz
17.43,1.91,-19.61,3.45,-0.17,0.66
18.35,5.5,-19.61,2.8,-0.98,1.97
19.61,-1.47,-19.61,2.01,1.18,0.44
19.61,-9.46,-19.61,0.65,3.89,-0.71
16.92,-6.92,-19.61,-1.93,4.37,-2.76
9.03,-3.94,-19.61,-3.57,4.37,-3.31
2.72,-3.01,-19.61,-2.79,4.37,-2.94
-4.16,2.28,-19.61,-1.62,4.37,-2.5
-9.01,5.21,-19.61,-0.57,4.37,-1.33
-11.15,4.58,-19.61,-0.05,4.37,-0.16
-11.76,1.28,-19.61,-0.61,4.37,-0.18
-12.2,-0.14,-19.61,-1.29,4.37,-0.02
-15.95,-3.41,-19.61,-1.44,4.37,0.07
-19.61,-6.49,-19.61,-1.17,4.37,0.38
-19.61,-4.81,-13.36,-1.02,4.37,-0.42
-18.66,-1.47,-8.0,-1.64,4.37,-1.05
-17.04,-0.51,-3.37,-1.95,4.37,-1.24
-15.26,1.11,0.73,-2.14,3.57,-1.05
-13.27,2.02,1.92,-2.07,1.77,-0.22
-9.53,-0.2,0.24,-0.97,0.99,0.37
