ax,ay,az,gx,gy,gz
5.08,0.3,-2.81,1.06,-1.07,0.67
4.85,0.49,-3.54,1.87,0.46,-0.03
-1.71,1.8,-1.09,2.39,-0.06,0.17
-4.25,0.95,-3.0,2.26,-1.28,0.29
-4.44,1.01,-4.57,2.03,-1.7,0.25
-6.03,1.37,-4.76,1.34,-1.99,-0.1
-6.09,2.14,-4.95,0.65,-2.17,-0.66
-4.77,2.66,-4.9,0.63,-2.7,-0.76
-3.64,3.84,-4.86,0.55,-3.48,-0.52
-4.19,5.95,-5.5,-0.48,-4.37,-0.88
-3.77,5.1,-9.84,-0.84,-4.37,-1.31
-0.3,3.05,-16.83,0.63,-4.37,-0.47
5.35,4.17,-19.61,2.03,-4.37,0.11
13.24,8.98,-19.61,1.45,-4.37,-0.37
19.61,12.8,-19.61,0.58,-4.37,-0.87
19.61,12.5,-19.61,0.31,-3.09,0.41
19.61,10.41,-19.61,0.49,-0.59,1.1
19.61,8.56,-19.61,0.99,2.88,0.81
19.61,8.35,-19.61,0.79,4.37,0.6
19.61,9.09,-19.61,-0.45,4.37,-0.22
