ax,ay,az,gx,gy,gz
-1.67,7.39,2.58,-0.35,0.32,0.82
4.92,2.54,0.08,-1.63,-0.49,0.25
4.53,0.46,0.82,-1.66,0.08,-0.13
2.77,0.22,3.37,-1.91,0.7,-0.81
2.63,-2.57,4.16,-1.98,1.37,-1.81
-0.9,-2.86,5.98,-1.81,1.8,-2.87
-3.82,-5.74,5.94,-0.8,2.01,-3.67
-7.08,-7.14,3.56,0.45,2.19,-4.37
-10.57,-6.33,0.65,2.05,2.08,-4.37
-11.55,-1.96,-0.51,2.3,0.41,-4.37
-10.6,-0.46,-6.74,1.47,-1.01,-4.37
-6.81,1.62,-11.88,0.52,-0.94,-4.37
-3.68,6.99,-19.61,1.86,-1.16,-4.37
6.22,13.73,-19.61,4.37,-0.12,-4.37
19.61,19.61,-19.61,4.37,-0.13,-4.37
19.61,19.61,-19.61,4.37,0.86,-2.97
19.61,19.61,-19.61,3.21,3.94,-0.89
19.61,19.61,-19.61,2.24,4.37,1.96
16.04,19.61,-19.61,0.83,4.37,4.37
