ax,ay,az,gx,gy,gz
-0.77,3.14,6.75,-0.02,-1.62,-0.39
1.91,-1.49,3.36,0.88,0.43,-1.35
0.54,10.13,4.23,-0.49,1.33,-1.83
-5.92,6.25,5.77,-1.86,-1.06,-0.75
-2.43,5.76,0.93,-1.82,-2.99,-0.55
-1.75,4.87,2.24,-1.34,-2.85,-0.46
-6.17,5.82,4.8,-1.46,-3.61,-0.53
-9.45,6.34,4.51,-2.28,-4.37,-0.72
-7.36,4.43,3.44,-3.1,-4.37,-1.16
-7.17,1.48,1.9,-2.97,-4.37,-1.84
-7.61,-1.63,1.06,-1.56,-4.37,-2.55
-10.98,-1.18,0.34,0.44,-4.37,-2.84
-13.34,-1.27,-3.08,1.91,-4.37,-2.71
-13.14,0.05,-6.39,2.49,-4.37,-2.99
-13.72,0.23,-8.76,2.16,-4.37,-3.24
-16.5,0.41,-12.44,1.89,-4.37,-4.04
-17.97,1.28,-16.4,1.76,-4.37,-4.37
-17.37,2.38,-19.07,1.85,-4.37,-4.37
-18.82,1.94,-19.61,2.44,-4.37,-4.37
-17.93,5.96,-19.61,2.39,-4.37,-4.37
