ax,ay,az,gx,gy,gz
3.06,3.5,2.77,-1.01,-1.68,0.77
3.22,-0.02,-0.36,-0.04,-0.75,0.52
2.14,3.4,0.99,0.02,-0.15,0.02
-0.14,3.85,3.68,-0.58,-0.85,-0.27
-2.84,3.95,3.17,-1.28,-2.61,0.11
-1.03,2.48,1.92,-1.4,-3.31,-0.06
-3.74,2.04,0.71,-1.62,-3.75,-0.52
-4.46,1.88,1.54,-2.11,-4.37,-1.11
-6.44,0.63,0.69,-2.17,-4.37,-1.91
-8.7,0.46,-0.43,-1.76,-4.37,-2.73
-11.76,0.06,-2.53,-0.95,-4.37,-3.31
-13.97,0.56,-5.57,0.23,-4.37,-3.66
-16.78,1.25,-9.29,1.54,-4.37,-3.6
-17.87,2.55,-13.72,2.26,-4.37,-3.06
-18.28,3.01,-17.45,2.88,-4.37,-3.29
-19.61,3.48,-19.61,3.61,-4.37,-3.26
-19.61,5.21,-19.61,3.3,-4.37,-3.2
-19.61,7.65,-19.61,2.08,-4.37,-3.28
-19.61,8.54,-19.61,1.14,-4.37,-2.93
-15.63,9.27,-19.61,0.89,-4.37,-2.7
