ax,ay,az,gx,gy,gz
-6.88,3.76,6.0,0.62,2.09,-0.56
-5.84,1.59,9.46,-1.67,-0.42,-1.16
-2.67,-3.03,7.33,-1.94,-1.14,-1.45
-2.21,-4.66,5.74,-1.69,-0.44,-2.76
-3.51,-2.96,3.98,-1.44,0.74,-3.97
-6.83,-3.17,3.05,-0.73,0.91,-4.37
-6.67,-1.8,-1.94,0.35,0.96,-4.37
-5.44,0.44,-5.15,1.39,1.8,-4.37
-5.69,2.99,-5.41,2.15,1.93,-4.37
-4.38,7.14,-8.53,1.68,1.06,-4.37
0.0,9.11,-9.75,1.07,0.46,-4.37
2.6,7.12,-12.14,1.28,0.13,-4.37
6.6,12.51,-16.16,2.99,0.49,-4.37
14.81,18.21,-17.76,4.37,0.82,-3.4
19.61,19.61,-19.61,4.37,0.66,-2.3
19.61,19.61,-19.61,4.3,0.28,-0.87
19.61,19.61,-19.61,2.43,2.9,-0.5
19.61,19.61,-19.61,2.0,4.37,1.27
19.61,19.61,-19.61,0.92,4.37,3.15
