ax,ay,az,gx,gy,gz
0.18,1.68,-4.18,0.86,1.88,1.92
-5.5,1.19,-2.92,0.53,1.24,1.41
-9.89,-2.85,-0.78,0.46,-0.34,1.74
-12.08,-7.48,1.02,1.36,-1.66,1.8
-13.32,-8.35,1.78,1.88,-2.32,0.99
-13.14,-6.53,1.58,1.47,-3.04,-0.42
-12.94,-4.7,0.15,1.06,-4.37,-1.31
-12.32,-2.28,-5.56,1.1,-4.37,-1.75
-8.58,-0.28,-17.01,1.12,-4.37,-1.46
2.89,1.25,-19.61,1.43,-4.37,-1.0
19.61,7.35,-19.61,1.67,-4.37,-0.67
19.61,10.54,-19.61,2.52,-4.37,-0.01
19.61,9.16,-19.61,3.39,-0.33,1.22
19.61,9.41,-19.61,1.61,3.15,0.32
19.61,6.45,-19.61,-2.16,4.37,-1.87
19.61,0.94,-19.61,-4.31,4.37,-2.4
15.21,-3.42,-19.61,-3.56,4.37,-2.0
3.07,-3.76,-19.61,-1.39,4.37,-0.86
-6.78,-2.02,-19.61,-0.16,4.37,-0.63
-10.95,-0.3,-19.61,-1.38,4.37,-1.61
