ax,ay,az,gx,gy,gz
-1.82,2.4,1.21,0.16,0.17,0.75
-2.12,3.99,1.48,0.3,0.74,0.05
-3.12,6.44,2.88,-0.37,0.65,-0.6
-4.47,6.72,4.69,-1.45,-0.15,-0.73
-4.45,4.87,5.35,-2.03,-1.35,-0.55
-4.27,2.11,5.15,-1.65,-2.23,-0.64
-4.6,1.44,4.95,-1.01,-3.04,-0.87
-6.33,2.31,4.1,-0.98,-4.11,-1.13
-6.95,2.1,2.24,-1.37,-4.37,-1.32
-8.05,0.81,0.03,-1.15,-4.37,-1.66
-10.64,1.3,-2.59,-0.57,-4.37,-2.11
-12.58,3.31,-6.12,-0.23,-4.37,-2.49
-13.63,4.46,-9.98,-0.15,-4.37,-3.0
-15.02,5.94,-14.7,0.05,-4.37,-3.52
-16.3,8.81,-19.32,0.49,-4.37,-3.88
-15.6,12.91,-19.61,0.6,-4.37,-3.95
-14.52,17.2,-19.61,-0.0,-4.37,-4.15
-12.29,19.54,-19.61,-0.46,-4.37,-4.08
-8.54,19.61,-19.61,0.31,-4.37,-3.48
-2.9,19.61,-19.61,1.52,-4.16,-2.68
