ax,ay,az,gx,gy,gz
0.85,6.52,4.07,-0.11,0.24,-0.32
3.06,6.16,4.9,-1.62,-1.0,-0.46
2.6,4.09,5.84,-2.01,-0.83,-0.98
2.06,3.57,6.73,-2.36,-0.09,-1.91
0.4,1.89,6.52,-2.69,0.68,-3.11
-1.92,0.09,6.47,-2.52,1.03,-3.99
-4.12,-1.36,3.32,-1.88,1.24,-4.37
-4.84,-1.6,-1.14,-0.8,1.75,-4.37
-5.16,-1.99,-5.3,0.66,1.93,-4.37
-7.67,1.39,-6.64,1.51,1.29,-4.37
-6.58,2.51,-9.48,1.59,0.9,-4.37
-5.34,4.44,-11.91,1.76,0.5,-4.37
-2.97,4.2,-14.5,2.48,-0.02,-4.37
-0.83,5.66,-16.85,3.82,0.05,-4.37
-0.88,13.01,-17.12,4.32,-0.06,-4.37
4.2,19.61,-17.38,4.37,-0.19,-4.37
9.77,19.61,-16.08,4.37,-0.02,-3.9
15.32,19.61,-17.44,4.37,-0.26,-2.34
19.61,19.61,-19.61,4.37,0.41,-0.83
