ax,ay,az,gx,gy,gz
-2.87,9.54,-2.32,0.34,-0.99,1.28
-13.08,2.29,-7.56,0.0,-0.72,1.28
-16.08,3.48,-10.17,-0.03,-0.51,1.41
-18.03,-0.75,-6.85,0.43,-0.34,1.68
-19.53,-4.01,-0.14,-0.35,-1.61,1.06
-11.14,-5.46,3.02,-1.93,-3.57,-0.56
-3.48,-7.36,1.08,-2.57,-4.37,-2.48
8.79,-11.49,-6.04,-0.5,-4.37,-3.86
19.61,-7.71,-15.54,3.21,-4.37,-4.19
19.61,9.87,-19.61,4.37,-4.37,-3.37
19.61,19.61,-19.61,2.71,-4.34,-2.03
19.61,19.61,-19.61,0.42,-1.6,-2.21
19.61,19.61,-19.61,0.03,1.05,-0.68
19.61,19.61,-19.61,-1.34,3.71,0.03
19.61,19.61,-19.61,-3.59,4.37,0.72
16.03,18.63,-19.61,-3.85,4.37,1.95
7.73,12.76,-19.61,-1.78,4.37,3.16
1.65,12.56,-19.61,0.08,4.37,3.44
-2.31,14.41,-19.61,-1.0,4.37,2.33
-5.28,10.11,-18.02,-2.88,4.37,1.57
