ax,ay,az,gx,gy,gz
-0.18,3.64,3.73,-1.63,-3.28,-0.02
2.29,0.78,-3.67,-0.91,-2.57,-0.05
1.61,0.94,0.49,-0.29,-1.26,-0.17
-2.73,3.62,1.76,-0.66,-1.43,-0.7
-4.81,4.36,2.96,-1.61,-2.91,-0.78
-10.27,2.43,1.17,-1.85,-4.14,-0.59
-4.4,1.85,1.19,-1.77,-4.37,-0.9
-6.48,2.21,-0.1,-1.92,-4.37,-1.5
-8.02,2.28,-1.86,-2.13,-4.37,-2.27
-9.22,1.45,-4.01,-1.95,-4.37,-2.95
-11.86,0.61,-7.34,-0.91,-4.37,-3.79
-13.51,0.86,-10.07,0.66,-4.37,-4.06
-15.13,2.59,-13.47,1.97,-4.37,-4.06
-16.73,4.76,-16.88,2.18,-4.37,-4.15
-16.09,7.63,-19.61,1.65,-4.37,-4.37
-14.21,9.9,-19.61,1.25,-4.37,-4.37
-8.66,11.43,-19.61,1.04,-4.37,-4.18
-2.1,13.17,-19.61,1.17,-4.37,-3.88
4.99,13.5,-19.61,1.7,-3.34,-3.59
6.18,16.47,-19.61,2.12,-1.25,-2.8
