ax,ay,az,gx,gy,gz
1.18,2.32,-10.07,-0.68,-1.98,1.03
-1.46,0.45,-7.4,-0.9,-0.92,-0.26
-2.56,-1.01,-5.38,-1.19,-1.27,-0.86
-2.85,-5.48,-4.18,-0.17,-2.81,-1.06
0.32,-4.63,-4.67,1.27,-3.89,-1.74
1.78,-0.48,-5.79,1.76,-4.3,-2.31
2.69,4.51,-10.27,1.47,-4.37,-2.87
7.42,9.79,-15.28,1.15,-4.23,-2.82
12.76,11.97,-17.19,0.69,-2.73,-2.43
13.52,12.9,-19.2,-0.05,-0.88,-2.47
14.38,13.45,-19.61,-0.74,0.82,-1.98
13.2,12.36,-19.61,-1.46,2.46,-1.71
11.28,11.35,-19.61,-2.06,3.65,-1.42
8.57,11.29,-19.61,-2.35,4.3,-1.02
6.34,11.76,-19.61,-2.25,4.34,-0.63
5.78,12.8,-19.61,-1.66,4.37,-0.2
3.58,17.24,-19.61,-1.33,4.37,0.32
0.56,19.61,-19.61,-1.78,4.37,1.25
-2.17,19.61,-19.61,-1.94,4.37,1.78
-4.82,19.61,-19.61,-1.48,4.37,2.66
