ax,ay,az,gx,gy,gz
12.48,8.86,-19.26,2.6,-4.37,1.64
19.61,6.96,-19.61,-0.58,-4.37,0.57
19.61,3.76,-19.61,-1.41,-4.0,-0.55
19.61,2.46,-19.61,-0.5,-1.12,-1.09
19.61,4.52,-19.61,-0.11,0.43,-1.31
19.61,6.3,-19.61,-0.47,1.86,-2.03
16.16,8.33,-19.61,-0.45,3.09,-2.32
10.01,10.54,-19.61,0.54,3.18,-1.69
5.4,12.58,-19.61,0.53,3.07,0.37
0.62,12.56,-19.61,-1.5,4.16,0.24
-5.2,10.83,-19.61,-4.11,4.37,-0.42
-15.46,5.77,-19.61,-4.37,4.37,-0.06
-17.59,1.78,-19.61,-4.37,4.37,0.56
-19.4,0.06,-19.61,-2.78,4.37,1.5
-19.49,1.47,-19.61,-1.65,4.37,1.96
-18.28,1.81,-19.61,-1.61,4.37,2.17
-19.61,1.86,-17.66,-1.85,4.37,2.42
-19.61,-0.96,-11.21,-1.88,4.37,2.35
-18.2,-2.33,-5.14,-1.47,4.37,2.32
-15.35,-2.13,-1.28,-0.87,4.37,2.24
