ax,ay,az,gx,gy,gz
7.18,0.99,-8.49,1.25,-1.5,1.82
5.86,2.95,-5.91,1.69,-1.26,2.41
-1.6,-0.63,-4.0,0.65,-0.94,1.8
0.73,1.76,-1.66,-1.14,-1.55,0.63
0.09,-1.01,0.34,-1.84,-2.3,-0.31
1.12,-0.34,1.13,-1.34,-3.49,-0.23
4.73,-0.71,-3.57,0.09,-3.98,-0.02
12.04,0.67,-10.23,1.59,-3.27,0.1
18.39,5.27,-15.79,1.01,-2.0,-0.5
19.61,8.05,-19.61,-0.6,-1.19,-1.47
19.61,8.23,-19.61,-1.21,-0.24,-0.94
19.61,3.2,-19.61,-0.66,2.1,-0.79
19.61,4.15,-19.61,-0.16,4.03,-0.72
19.61,5.87,-19.61,-0.27,4.37,-0.23
19.61,5.32,-19.61,0.17,4.37,0.37
17.44,-0.82,-19.61,1.63,4.37,1.0
8.08,-4.51,-19.61,1.77,4.37,-0.63
1.36,-0.12,-19.61,-0.53,4.37,-2.2
-2.36,1.28,-19.61,-3.55,4.37,-2.75
-3.67,1.09,-16.27,-4.37,4.37,-2.57
