ax,ay,az,gx,gy,gz
-9.34,-1.12,6.29,-0.73,0.9,0.44
-0.11,-9.5,6.06,-2.33,-1.28,-1.09
-0.32,-13.7,6.99,-1.54,-1.31,-2.55
-3.76,-11.01,10.37,-1.55,-1.09,-4.24
-6.44,-10.58,9.63,-2.49,-0.47,-4.37
-10.42,-8.28,2.53,-2.72,0.87,-4.37
-17.88,-8.84,2.4,-0.81,1.14,-4.37
-19.61,-2.04,-5.96,1.39,0.23,-4.37
-15.84,9.81,-6.41,3.75,0.89,-4.37
-18.32,18.07,-14.79,1.83,-1.27,-4.37
-9.33,19.61,-19.61,-0.01,-2.06,-4.37
2.45,19.61,-19.61,0.1,-0.5,-4.37
10.63,19.61,-19.61,2.61,1.43,-4.37
15.46,19.61,-19.61,2.09,1.68,-3.74
19.61,19.61,-19.61,0.11,3.76,-2.12
19.61,19.61,-19.61,1.2,4.37,0.37
19.61,19.61,-19.61,2.16,4.37,3.32
7.6,19.61,-19.61,1.44,4.37,4.37
-6.17,19.61,-19.61,-0.41,4.37,4.37
