ax,ay,az,gx,gy,gz
0.66,6.5,-7.06,-0.2,-1.2,1.38
-0.75,2.36,-7.95,-0.01,-1.12,1.01
1.71,2.07,-7.02,0.44,-0.68,0.37
0.83,2.1,-5.56,0.62,-0.32,-0.06
0.81,2.25,-4.27,0.48,-0.63,-0.24
1.14,2.03,-4.55,0.41,-1.04,-0.54
2.0,2.44,-5.26,0.58,-1.26,-0.88
3.28,2.96,-6.08,0.81,-1.24,-1.16
3.79,3.28,-7.18,1.24,-1.0,-1.27
3.57,4.68,-8.25,1.35,-0.98,-1.37
4.82,6.01,-9.69,0.86,-1.2,-1.46
6.11,6.13,-11.84,0.34,-1.28,-1.3
8.06,5.18,-14.84,0.1,-0.92,-1.31
9.91,4.37,-18.85,0.42,-0.26,-1.61
11.77,5.26,-19.61,1.0,0.94,-1.85
11.5,8.32,-19.61,0.88,2.41,-2.07
8.99,12.66,-19.61,-0.09,3.61,-2.05
7.32,15.82,-19.61,-1.28,4.32,-1.42
5.26,17.23,-19.61,-1.94,4.37,-0.74
3.3,18.55,-19.61,-1.45,4.37,0.24
