ax,ay,az,gx,gy,gz
-0.38,3.81,0.83,-0.69,-2.73,-0.08
-3.01,-2.19,-1.96,-0.52,-1.37,-0.65
-9.95,0.07,3.1,-0.04,-3.0,-1.47
-5.86,0.07,-0.52,-0.22,-4.37,-1.79
-7.26,1.19,-2.01,0.3,-4.37,-2.26
-10.09,1.69,-3.29,0.75,-4.37,-2.16
-12.8,1.81,-6.55,1.19,-4.37,-2.4
-13.15,3.44,-9.76,1.24,-4.37,-2.97
-14.13,4.78,-11.5,0.59,-4.37,-3.73
-14.03,5.58,-13.23,-0.31,-4.37,-4.37
-15.38,7.06,-15.3,-0.74,-4.37,-4.37
-17.61,10.31,-19.22,-0.68,-4.37,-4.37
-14.01,13.43,-19.61,-0.68,-4.37,-4.37
-8.02,16.52,-19.61,0.07,-4.37,-4.26
-0.91,19.57,-19.61,1.07,-4.36,-3.07
2.7,19.61,-19.61,1.33,-2.85,-1.74
5.3,19.61,-19.61,0.97,-1.68,-0.55
5.35,19.61,-19.61,0.75,0.64,0.39
2.36,19.61,-19.61,0.37,3.45,0.89
-2.76,17.98,-19.61,-0.41,4.37,1.17
