ax,ay,az,gx,gy,gz
2.46,2.25,1.5,-1.12,0.34,0.89
1.97,1.78,-8.04,0.22,1.32,1.26
1.75,0.04,-2.58,0.85,2.31,0.91
-2.34,5.23,0.22,0.21,1.74,0.6
-3.94,3.9,2.77,-0.68,-0.08,0.61
-2.88,1.16,3.67,-1.21,-1.03,0.23
-5.11,0.71,6.99,-1.93,-1.93,-0.68
-7.03,-0.1,6.51,-2.32,-2.78,-1.24
-8.2,-2.53,5.26,-1.49,-3.43,-1.55
-10.99,-2.73,4.7,-0.15,-4.35,-1.81
-9.91,-2.45,1.89,0.85,-4.37,-1.87
-15.17,-2.45,-1.02,1.5,-4.37,-2.12
-16.53,-2.52,-5.21,1.86,-4.37,-2.6
-19.61,-0.91,-10.16,2.26,-4.37,-2.92
-19.61,-0.33,-15.95,2.61,-4.37,-2.3
-19.61,-0.67,-19.61,3.02,-4.37,-2.55
-19.61,1.37,-19.61,3.33,-4.37,-2.59
-19.61,2.12,-19.61,3.14,-4.37,-2.66
-19.61,4.52,-19.61,2.03,-4.37,-3.65
-19.61,8.17,-19.61,1.08,-4.37,-3.98
