ax,ay,az,gx,gy,gz
19.61,5.43,-19.61,0.47,1.42,-0.04
19.61,6.55,-19.61,0.33,3.26,-0.11
19.61,9.47,-19.61,-1.37,4.37,-0.55
19.61,9.99,-19.61,-0.97,4.37,0.31
14.55,11.84,-19.61,2.23,4.37,2.2
4.01,15.67,-19.61,1.51,4.37,1.91
-5.83,13.2,-19.61,-2.56,4.37,0.11
-11.53,8.9,-19.61,-4.37,4.37,-0.02
-17.28,8.77,-19.61,-3.23,4.37,1.77
-19.61,10.95,-19.61,-2.04,4.37,2.78
-19.61,6.54,-19.61,-1.7,4.37,2.85
-19.61,-3.48,-19.11,-0.58,4.37,2.7
-19.61,-3.08,-9.85,0.22,4.37,1.74
-19.03,1.04,-4.51,0.17,4.37,0.72
-17.24,0.52,-2.55,-0.0,4.21,0.53
-14.46,0.79,-0.59,0.02,2.68,0.36
-11.43,1.16,-1.11,0.05,1.51,0.37
-9.26,1.7,-0.43,0.16,1.25,0.06
-8.1,1.68,0.77,0.38,0.85,0.02
-6.52,1.63,1.87,0.65,0.23,0.04
