ax,ay,az,gx,gy,gz
1.64,7.01,-1.41,0.36,-1.35,1.63
6.77,-1.93,-3.28,1.22,0.85,0.79
2.1,8.92,3.14,0.1,1.17,0.68
-3.81,4.61,6.17,-2.15,-1.33,1.0
-3.49,-1.86,3.33,-2.78,-2.76,0.95
-4.24,-1.68,7.19,-2.67,-3.06,0.22
-5.6,-0.15,7.47,-3.15,-3.74,-0.74
-9.05,-2.19,5.6,-3.62,-4.37,-1.82
-9.6,-2.95,3.13,-3.31,-4.37,-3.17
-11.95,-2.8,0.85,-2.06,-4.37,-4.37
-15.76,-3.07,-4.81,0.34,-4.37,-4.1
-17.47,-1.56,-8.33,2.65,-4.37,-4.3
-19.61,1.95,-13.44,4.31,-4.37,-4.14
-19.61,3.48,-16.26,4.33,-4.37,-3.55
-19.08,6.52,-15.09,2.89,-4.37,-3.9
-19.61,6.22,-16.91,0.98,-4.37,-4.15
-19.61,5.33,-19.61,0.19,-4.37,-4.15
-19.19,6.54,-19.61,0.64,-4.37,-4.37
-15.21,8.88,-19.61,1.27,-4.37,-4.37
-13.46,12.51,-19.61,1.23,-3.89,-4.03
