ax,ay,az,gx,gy,gz
-7.28,4.51,-11.22,1.04,-4.37,-0.9
-10.16,4.3,-18.0,2.59,-4.37,-0.34
-0.79,2.42,-19.59,4.08,-4.13,-0.5
1.47,6.48,-16.35,3.99,-1.62,-0.39
-5.99,7.51,-13.08,2.13,-1.34,-0.56
-6.12,8.21,-13.58,-0.42,-3.24,-0.5
-3.75,5.83,-17.19,-1.98,-3.62,-0.33
-1.7,3.81,-19.31,-1.81,-2.22,-0.4
-2.68,3.04,-19.07,-0.38,-0.73,-0.29
-2.13,3.55,-18.44,0.95,0.19,-0.32
-0.96,4.98,-19.61,1.1,1.0,-0.49
0.14,6.91,-19.61,0.15,2.08,-0.86
-0.91,5.32,-19.61,-0.5,3.08,-0.94
-2.03,4.27,-19.61,-0.35,4.32,-1.02
-3.82,6.09,-19.61,-0.51,4.37,-1.28
-7.51,8.9,-19.61,-1.19,4.37,-1.25
-10.82,8.78,-19.61,-1.75,4.37,-0.87
-12.59,7.11,-19.61,-1.53,4.37,-0.21
-16.58,7.26,-19.61,-1.2,4.37,0.62
-19.61,6.33,-19.61,-1.56,4.37,0.98
