ax,ay,az,gx,gy,gz
1.28,-2.54,-8.03,-0.0,-1.86,1.15
2.26,2.75,-6.62,0.59,0.66,0.34
-4.13,3.42,-4.82,0.35,-0.4,0.24
-0.22,3.88,-3.87,-0.08,-1.51,0.47
0.91,2.84,-2.46,-0.62,-1.89,-0.01
1.32,3.02,0.33,-1.41,-2.55,-0.63
1.87,2.45,2.41,-2.03,-3.66,-1.49
4.13,1.96,2.66,-2.0,-4.37,-2.52
15.53,-1.75,1.4,-0.45,-4.37,-3.7
19.61,2.69,-3.6,1.54,-4.37,-2.77
19.61,6.39,-14.08,2.09,-4.37,-0.83
19.61,11.76,-19.61,1.83,-2.24,-0.6
19.61,15.93,-19.61,1.38,2.93,-1.64
19.61,19.61,-19.61,-0.85,4.37,-1.18
19.61,19.61,-19.61,-3.12,4.37,0.15
19.61,17.08,-19.61,-4.14,4.37,1.0
13.87,17.89,-19.61,-4.35,4.37,1.3
4.13,18.99,-19.61,-3.15,4.37,2.73
-3.16,11.3,-19.61,-0.22,4.37,3.19
-12.07,6.45,-19.61,2.58,4.37,3.56
