ax,ay,az,gx,gy,gz
6.94,5.61,-11.49,-0.8,-4.31,1.04
5.41,4.41,-12.08,-2.55,-4.35,0.17
7.44,0.79,-14.53,-1.98,-4.13,0.2
9.06,0.84,-14.03,-0.5,-3.54,0.72
11.95,0.91,-12.07,-0.03,-2.73,0.56
14.96,2.26,-10.68,-0.51,-2.01,-0.02
18.42,2.48,-13.52,-0.74,-1.84,0.09
19.61,3.16,-19.16,0.31,-1.64,0.79
19.61,2.33,-19.61,2.8,-0.61,1.88
19.61,3.97,-19.61,3.75,2.37,2.31
19.61,5.57,-19.61,1.1,4.37,1.08
14.22,2.43,-19.61,-1.45,4.37,0.19
6.77,-0.51,-19.61,-1.86,4.37,0.14
-0.76,-2.75,-19.61,-0.43,4.37,-0.0
-0.67,-0.09,-19.61,1.26,4.37,-0.01
-1.54,4.88,-12.86,-0.19,4.37,-0.17
-3.25,2.25,-6.04,-2.12,4.37,-1.51
-1.96,-1.2,-4.31,-2.03,4.37,-1.77
-5.02,0.01,-2.85,-0.5,4.37,-1.96
-12.32,3.87,-2.36,0.09,2.91,-1.92
