ax,ay,az,gx,gy,gz
-2.26,5.25,0.07,-0.6,0.85,2.7
2.9,6.52,-0.28,-3.16,-0.93,1.85
4.34,1.37,-1.8,-3.09,-1.25,1.85
5.8,0.5,-0.66,-2.1,-0.13,0.88
3.42,1.49,1.07,-2.22,0.62,-0.04
2.63,2.1,1.2,-2.45,1.17,-0.8
1.27,-0.28,1.07,-2.42,1.56,-0.96
0.87,-2.89,0.39,-1.57,2.09,-2.09
0.96,-4.74,-1.46,0.42,3.49,-2.51
-0.95,-0.52,3.53,1.7,2.44,-2.61
-4.77,0.32,3.72,0.93,0.14,-2.62
-0.58,0.97,-0.61,0.46,-1.15,-3.1
0.56,2.7,-3.08,0.1,-1.35,-3.62
0.08,3.09,-3.65,0.3,-1.2,-4.11
0.14,1.93,-4.02,0.68,-1.36,-4.36
-0.57,2.32,-4.06,1.07,-1.45,-4.37
-1.13,2.9,-5.12,1.45,-1.88,-4.37
-1.52,7.26,-7.91,1.51,-2.19,-4.37
0.22,9.74,-9.52,1.38,-2.0,-4.37
