ax,ay,az,gx,gy,gz
3.04,3.98,3.64,1.38,2.35,0.04
-3.12,3.73,7.96,-0.79,0.3,-0.47
0.09,-0.04,6.5,-1.38,-0.69,-0.4
1.31,-1.94,5.53,-1.41,-0.51,-1.33
0.78,-1.85,5.85,-1.71,0.31,-2.53
-1.41,-1.58,5.87,-2.05,0.58,-3.26
-2.46,-2.98,4.1,-1.92,0.73,-3.63
-3.21,-3.7,1.36,-1.17,1.03,-4.37
-3.33,-3.7,-1.74,-0.04,1.79,-4.37
-3.44,-3.75,-2.22,1.22,1.87,-4.37
-4.7,1.24,-5.68,1.93,0.42,-4.37
-2.5,1.31,-8.81,1.95,-0.71,-4.37
-0.28,4.27,-13.53,2.77,-0.83,-4.37
-0.55,9.06,-14.63,3.37,-0.25,-4.37
0.06,14.92,-14.34,3.2,-0.47,-4.37
1.93,18.44,-13.73,3.07,-1.01,-4.37
4.06,18.92,-14.62,2.92,-1.42,-4.37
7.38,19.61,-17.77,3.89,-1.1,-4.37
9.7,19.61,-19.61,3.78,-0.73,-3.26
