ax,ay,az,gx,gy,gz
-5.15,1.4,5.88,-0.36,1.76,-0.51
-1.78,-0.18,5.66,-1.76,-0.83,-0.81
2.35,-1.48,2.96,-1.37,-0.79,-1.22
2.24,-0.2,3.32,-1.2,0.13,-1.97
0.08,2.18,5.55,-1.5,0.53,-2.73
-1.13,2.77,5.07,-1.64,0.3,-2.73
-0.26,1.47,3.89,-0.97,0.51,-3.03
-0.96,1.14,1.81,0.25,1.23,-3.46
-2.37,1.15,2.8,1.46,1.41,-3.43
-5.12,2.6,2.83,1.85,0.17,-3.38
-5.4,3.1,1.45,1.13,-1.6,-3.7
-4.16,3.92,-3.83,0.88,-2.73,-4.37
-2.98,4.02,-7.7,0.95,-3.19,-4.37
-2.0,4.73,-10.5,1.34,-3.24,-4.37
-3.02,8.42,-14.28,1.25,-3.29,-4.37
-1.45,13.48,-16.96,1.26,-3.14,-4.37
1.5,17.48,-19.61,1.92,-2.41,-4.37
5.16,19.61,-19.61,2.03,-1.58,-4.37
10.89,19.61,-19.61,2.44,-0.73,-4.37
