time,ax,ay,az,gx,gy,gz,label
1769502881.419116,-8.99,1.28,6.51,-0.16,0.61,-0.3,1
1769502881.421699,-8.99,1.22,6.46,-0.17,0.6,-0.32,1
1769502881.424591,-8.92,1.06,6.42,-0.19,0.61,-0.34,1
1769502881.427374,-8.79,0.91,6.45,-0.21,0.62,-0.37,1
1769502881.432821,-8.71,0.64,6.32,-0.21,0.62,-0.37,1
1769502881.435597,-8.65,0.48,6.19,-0.21,0.63,-0.38,1
1769502881.4383092,-8.54,0.29,6.12,-0.2,0.63,-0.38,1
1769502881.441053,-8.48,0.22,6.05,-0.19,0.64,-0.39,1
1769502881.44386,-8.42,0.17,5.94,-0.18,0.65,-0.38,1
1769502881.446542,-8.4,0.12,5.82,-0.17,0.64,-0.37,1
1769502881.45208,-8.38,0.09,5.62,-0.16,0.64,-0.37,1
1769502881.454914,-8.31,-0.03,5.62,-0.15,0.63,-0.36,1
1769502881.457644,-8.27,-0.05,5.67,-0.14,0.65,-0.35,1
1769502881.460386,-8.13,-0.27,5.48,-0.14,0.64,-0.33,1
1769502881.463165,-7.98,-0.44,5.32,-0.11,0.64,-0.32,1
1769502881.465916,-7.92,-0.37,5.09,-0.1,0.63,-0.32,1
1769502881.4686148,-7.9,-0.33,4.95,-0.09,0.63,-0.32,1
1769502881.47418,-7.93,-0.42,4.8,-0.06,0.62,-0.31,1
1769502881.47694,-7.78,-0.53,4.72,-0.05,0.62,-0.3,1
1769502881.479758,-7.73,-0.62,4.67,-0.03,0.62,-0.29,1
1769502881.4825091,-7.64,-0.61,4.58,-0.02,0.62,-0.3,1
1769502881.485225,-7.55,-0.6,4.41,-0.01,0.62,-0.28,1
1769502881.48799,-7.47,-0.56,4.34,-0.0,0.61,-0.27,1
1769502881.49078,-7.39,-0.54,4.18,0.0,0.62,-0.26,1
1769502881.4935849,-7.35,-0.51,4.12,0.0,0.61,-0.25,1
1769502881.4963431,-7.26,-0.44,3.99,-0.0,0.61,-0.23,1
1769502881.5017788,-7.26,-0.44,3.95,-0.01,0.61,-0.22,1
1769502881.50458,-7.17,-0.26,3.9,-0.03,0.6,-0.2,1
1769502881.507325,-7.15,-0.14,3.81,-0.05,0.6,-0.18,1
1769502881.510068,-7.09,0.04,3.76,-0.08,0.6,-0.15,1
1769502881.5128262,-7.06,0.06,3.59,-0.12,0.59,-0.14,1
1769502881.515592,-7.08,0.12,3.5,-0.16,0.58,-0.12,1
1769502881.51841,-7.04,0.18,3.39,-0.19,0.57,-0.12,1
1769502881.5210738,-6.89,0.23,3.35,-0.24,0.56,-0.11,1
1769502881.5238988,-6.92,0.27,3.32,-0.27,0.56,-0.1,1
1769502881.526718,-6.84,0.31,3.23,-0.31,0.57,-0.1,1
1769502881.532184,-6.79,0.33,3.11,-0.34,0.56,-0.1,1
1769502881.534914,-6.77,0.31,3.02,-0.37,0.56,-0.09,1
1769502881.5394711,-6.71,0.31,2.93,-0.39,0.56,-0.09,1
1769502881.542203,-6.68,0.0,2.55,-0.43,0.52,-0.05,1
1769502881.544928,-6.65,-0.1,2.41,-0.42,0.51,-0.03,1
1769502881.547852,-6.61,-0.05,2.32,-0.39,0.5,-0.02,1
1769502881.550564,-6.68,-0.17,2.17,-0.37,0.47,0.0,1
1769502881.5532632,-6.68,-0.21,2.09,-0.34,0.46,0.01,1
1769502881.55616,-6.65,-0.25,2.0,-0.3,0.43,0.03,1
1769502881.5588832,-6.65,-0.26,1.9,-0.26,0.41,0.05,1
1769502881.564225,-6.68,-0.21,1.86,-0.22,0.39,0.07,1
1769502881.567109,-6.63,-0.19,1.77,-0.17,0.37,0.09,1
1769502881.56991,-6.6,-0.2,1.69,-0.11,0.35,0.11,1
1769502881.572581,-6.58,-0.24,1.66,-0.05,0.33,0.12,1
1769502881.57532,-6.59,-0.25,1.58,0.02,0.31,0.14,1
1769502881.578071,-6.59,-0.18,1.57,0.08,0.29,0.14,1
1769502881.580845,-6.57,-0.18,1.52,0.15,0.27,0.15,1
1769502881.5836532,-6.59,-0.18,1.49,0.22,0.25,0.16,1
1769502881.58641,-6.65,-0.11,1.56,0.27,0.23,0.17,1
1769502881.5892348,-6.73,-0.09,1.6,0.33,0.2,0.17,1
1769502881.592007,-6.81,-0.03,1.59,0.39,0.18,0.17,1
1769502881.594665,-6.88,0.07,1.63,0.44,0.15,0.18,1
1769502881.597461,-6.97,0.06,1.81,0.48,0.12,0.19,1
1769502881.600268,-6.97,0.15,1.79,0.51,0.09,0.2,1
1769502881.602956,-7.05,0.28,1.9,0.53,0.06,0.21,1
1769502881.605804,-7.08,0.33,1.99,0.55,0.03,0.22,1
1769502881.61114,-7.1,0.37,2.04,0.58,-0.0,0.23,1
1769502881.613899,-7.15,0.46,2.23,0.58,-0.03,0.24,1
1769502881.6166852,-7.11,0.51,2.36,0.59,-0.06,0.25,1
1769502881.619454,-7.17,0.54,2.46,0.59,-0.09,0.26,1
1769502881.622251,-7.24,0.57,2.65,0.59,-0.11,0.26,1
1769502881.6250188,-7.32,0.59,2.8,0.59,-0.13,0.26,1
1769502881.6277702,-7.35,0.67,2.97,0.58,-0.15,0.26,1
1769502881.630544,-7.49,0.72,3.25,0.57,-0.18,0.25,1
1769502881.633402,-7.57,0.71,3.38,0.56,-0.2,0.25,1
1769502881.6361349,-7.63,0.69,3.52,0.53,-0.22,0.24,1
1769502881.638879,-7.76,0.68,3.78,0.52,-0.24,0.23,1
1769502881.641675,-7.88,0.67,3.93,0.5,-0.27,0.22,1
1769502881.644358,-7.89,0.57,4.19,0.48,-0.28,0.22,1
1769502881.647153,-7.97,0.48,4.38,0.47,-0.3,0.2,1
1769502881.649929,-8.02,0.47,4.46,0.45,-0.32,0.19,1
1769502881.652882,-8.14,0.42,4.78,0.43,-0.32,0.18,1
1769502881.658214,-8.23,0.36,5.01,0.41,-0.33,0.17,1
1769502881.660876,-8.33,0.36,5.22,0.38,-0.33,0.15,1
1769502881.663591,-8.34,0.34,5.51,0.36,-0.33,0.14,1
1769502881.6665332,-8.42,0.29,5.68,0.33,-0.33,0.13,1
1769502881.669271,-8.5,0.2,5.94,0.3,-0.32,0.11,1
1769502881.673669,-8.63,0.09,6.21,0.27,-0.3,0.09,1
1769502881.6747909,-8.71,0.09,6.25,0.24,-0.29,0.07,1
1769502881.677409,-8.82,-0.01,6.57,0.22,-0.26,0.08,1
1769502881.680255,-9.1,-0.19,6.74,0.2,-0.25,0.06,1
1769502881.6830468,-9.3,-0.25,6.89,0.18,-0.22,0.06,1
1769502881.686455,-9.44,-0.38,7.06,0.16,-0.21,0.05,1
1769502881.68873,-9.62,-0.49,7.21,0.15,-0.19,0.06,1
1769502881.691308,-9.7,-0.62,7.35,0.15,-0.17,0.07,1
1769502881.697531,-9.81,-0.73,7.43,0.15,-0.15,0.08,1
1769502881.699755,-9.91,-0.89,7.46,0.16,-0.12,0.09,1
1769502881.702393,-10.01,-1.01,7.68,0.17,-0.09,0.09,1
1769502881.7051258,-10.09,-1.03,7.78,0.18,-0.06,0.09,1
1769502881.707913,-10.2,-1.02,7.93,0.2,-0.04,0.1,1
1769502881.710515,-10.31,-1.06,8.01,0.21,-0.01,0.1,1
1769502881.713461,-10.39,-1.02,8.16,0.23,0.03,0.1,1
1769502881.7161012,-10.49,-1.02,8.25,0.24,0.06,0.11,1
1769502881.718889,-10.59,-0.98,8.3,0.24,0.09,0.11,1
1769502881.724277,-10.68,-0.96,8.35,0.25,0.12,0.11,1
1769502881.72706,-10.74,-0.91,8.37,0.25,0.14,0.1,1
1769502881.729824,-10.75,-0.89,8.43,0.26,0.17,0.08,1
1769502881.732648,-10.83,-0.85,8.45,0.26,0.21,0.07,1
1769502881.7353668,-10.91,-0.79,8.42,0.24,0.23,0.05,1
1769502881.738218,-10.91,-0.72,8.49,0.24,0.25,0.04,1
1769502881.740924,-10.98,-0.7,8.45,0.22,0.28,0.02,1
1769502881.743697,-10.96,-0.65,8.44,0.21,0.3,-0.0,1
1769502881.746523,-10.96,-0.62,8.43,0.18,0.32,-0.02,1
1769502881.749233,-11.0,-0.5,8.36,0.16,0.35,-0.04,1
1769502881.754675,-11.01,-0.49,8.32,0.13,0.37,-0.07,1
1769502881.757332,-10.94,-0.41,8.27,0.1,0.39,-0.09,1
