time,ax,ay,az,gx,gy,gz,label
1769502855.8019378,-8.33,0.16,8.07,0.19,0.49,0.44,1
1769502855.804762,-8.52,0.3,8.05,0.15,0.5,0.44,1
1769502855.807424,-8.7,0.41,7.93,0.12,0.5,0.43,1
1769502855.810242,-8.82,0.44,7.88,0.08,0.49,0.43,1
1769502855.812971,-8.97,0.5,7.75,0.04,0.49,0.42,1
1769502855.8156748,-9.1,0.56,7.64,-0.01,0.47,0.41,1
1769502855.818444,-9.31,0.57,7.5,-0.05,0.45,0.4,1
1769502855.821223,-9.34,0.59,7.38,-0.09,0.43,0.39,1
1769502855.824018,-9.49,0.62,7.25,-0.13,0.4,0.37,1
1769502855.829473,-9.49,0.52,7.22,-0.16,0.37,0.35,1
1769502855.832203,-9.35,0.46,7.34,-0.17,0.37,0.34,1
1769502855.834941,-9.29,0.32,7.46,-0.17,0.38,0.31,1
1769502855.837754,-9.36,0.18,7.33,-0.15,0.38,0.29,1
1769502855.840518,-9.45,0.15,7.4,-0.13,0.39,0.27,1
1769502855.843167,-9.51,0.22,7.47,-0.12,0.4,0.26,1
1769502855.8460789,-9.51,0.21,7.38,-0.09,0.42,0.24,1
1769502855.851524,-9.57,0.18,7.43,-0.07,0.44,0.23,1
1769502855.854392,-9.58,0.1,7.47,-0.04,0.46,0.21,1
1769502855.857037,-9.59,0.05,7.47,-0.01,0.48,0.2,1
1769502855.859699,-9.73,0.02,7.57,0.03,0.5,0.19,1
1769502855.862596,-9.75,0.03,7.62,0.07,0.52,0.16,1
1769502855.865375,-9.78,0.09,7.67,0.1,0.54,0.15,1
1769502855.8681011,-9.89,0.21,7.58,0.12,0.56,0.13,1
1769502855.8708138,-9.94,0.26,7.62,0.14,0.57,0.11,1
1769502855.87362,-9.93,0.32,7.68,0.15,0.59,0.09,1
1769502855.8763552,-10.03,0.38,7.7,0.15,0.61,0.08,1
1769502855.8791628,-10.13,0.38,7.63,0.16,0.61,0.06,1
1769502855.8818738,-10.17,0.51,7.6,0.15,0.62,0.05,1
1769502855.88467,-10.22,0.63,7.59,0.12,0.62,0.03,1
1769502855.8874502,-10.22,0.67,7.46,0.1,0.62,0.01,1
1769502855.89024,-10.24,0.64,7.48,0.08,0.62,-0.01,1
1769502855.892952,-10.23,0.54,7.39,0.06,0.61,-0.03,1
1769502855.895819,-10.28,0.53,7.3,0.05,0.6,-0.05,1
1769502855.901182,-10.26,0.53,7.3,0.02,0.6,-0.07,1
1769502855.904001,-10.25,0.45,7.27,0.01,0.6,-0.09,1
1769502855.9067268,-10.18,0.41,7.25,-0.01,0.6,-0.11,1
1769502855.909395,-10.07,0.31,7.1,-0.01,0.61,-0.12,1
1769502855.912241,-10.11,0.28,7.08,-0.02,0.61,-0.13,1
