time,ax,ay,az,gx,gy,gz,label
1769502725.422484,-10.25,-0.85,1.61,-0.13,-0.05,0.12,1
1769502725.425238,-10.33,-0.82,1.53,-0.12,-0.06,0.11,1
1769502725.43066,-10.33,-0.96,1.7,-0.13,-0.06,0.09,1
1769502725.433441,-10.33,-1.14,1.91,-0.13,-0.04,0.08,1
1769502725.436212,-10.32,-1.21,1.9,-0.11,-0.01,0.08,1
1769502725.438984,-10.36,-1.26,1.99,-0.09,0.01,0.07,1
1769502725.441737,-10.62,-1.21,1.92,-0.08,0.02,0.06,1
1769502725.4445498,-10.75,-1.09,1.94,-0.08,0.03,0.05,1
1769502725.447287,-10.79,-0.98,1.95,-0.08,0.05,0.05,1
1769502725.45005,-10.7,-0.99,2.08,-0.07,0.07,0.05,1
1769502725.45547,-10.8,-1.04,2.11,-0.05,0.08,0.05,1
1769502725.458262,-10.99,-1.15,2.12,-0.04,0.09,0.05,1
1769502725.461171,-11.07,-1.15,2.11,-0.04,0.1,0.06,1
1769502725.463809,-11.11,-1.02,2.13,-0.03,0.12,0.05,1
1769502725.466594,-11.07,-0.89,2.24,-0.02,0.13,0.05,1
1769502725.469364,-11.08,-0.85,2.21,-0.02,0.13,0.04,1
1769502725.472181,-11.12,-0.85,2.15,-0.02,0.14,0.03,1
1769502725.474889,-11.15,-0.9,2.31,-0.01,0.14,0.02,1
1769502725.480323,-11.17,-0.86,2.3,-0.01,0.15,0.01,1
1769502725.483152,-11.23,-0.79,2.37,-0.01,0.16,-0.01,1
1769502725.485894,-11.22,-0.76,2.3,-0.0,0.17,-0.03,1
1769502725.488686,-11.26,-0.67,2.43,0.0,0.18,-0.04,1
1769502725.491445,-11.28,-0.59,2.48,-0.0,0.19,-0.06,1
1769502725.494199,-11.31,-0.57,2.53,-0.01,0.2,-0.06,1
1769502725.497002,-11.36,-0.56,2.51,-0.02,0.21,-0.09,1
1769502725.5024269,-11.37,-0.52,2.47,-0.04,0.21,-0.09,1
1769502725.5052412,-11.42,-0.49,2.42,-0.04,0.23,-0.1,1
1769502725.507938,-11.43,-0.46,2.48,-0.05,0.23,-0.12,1
1769502725.510746,-11.37,-0.47,2.43,-0.07,0.24,-0.13,1
1769502725.513542,-11.37,-0.5,2.39,-0.07,0.25,-0.15,1
1769502725.5194209,-11.2,-0.66,2.2,-0.08,0.31,-0.22,1
1769502725.522194,-11.19,-0.7,2.22,-0.07,0.33,-0.23,1
1769502725.52492,-11.18,-0.71,2.28,-0.06,0.36,-0.23,1
1769502725.527703,-11.07,-0.63,2.0,-0.08,0.37,-0.25,1
1769502725.533128,-11.07,-0.68,1.83,-0.09,0.36,-0.25,1
1769502725.535965,-11.05,-0.7,1.78,-0.09,0.38,-0.26,1
1769502725.538721,-10.93,-0.73,1.84,-0.08,0.38,-0.26,1
1769502725.541504,-10.78,-0.74,1.76,-0.08,0.39,-0.27,1
1769502725.5442822,-10.75,-0.83,1.66,-0.09,0.4,-0.27,1
1769502725.547065,-10.72,-0.87,1.51,-0.08,0.41,-0.28,1
1769502725.5525131,-10.66,-0.94,1.45,-0.07,0.42,-0.28,1
1769502725.555269,-10.5,-0.98,1.39,-0.06,0.43,-0.29,1
1769502725.558027,-10.38,-1.02,1.27,-0.06,0.43,-0.3,1
1769502725.560879,-10.3,-1.02,1.2,-0.04,0.44,-0.3,1
1769502725.563596,-10.19,-1.11,1.12,-0.03,0.45,-0.3,1
1769502725.566371,-10.1,-1.14,0.93,-0.01,0.46,-0.3,1
1769502725.569168,-10.01,-1.21,0.86,0.0,0.48,-0.3,1
1769502725.5745668,-9.93,-1.2,0.78,0.02,0.48,-0.3,1
1769502725.577355,-9.83,-1.28,0.7,0.03,0.49,-0.29,1
1769502725.580093,-9.79,-1.32,0.6,0.05,0.51,-0.29,1
1769502725.582852,-9.7,-1.38,0.52,0.06,0.51,-0.29,1
1769502725.58567,-9.63,-1.42,0.35,0.08,0.52,-0.29,1
1769502725.588446,-9.55,-1.42,0.29,0.08,0.52,-0.29,1
1769502725.591208,-9.49,-1.48,0.17,0.1,0.53,-0.28,1
1769502725.594063,-9.44,-1.48,0.09,0.1,0.54,-0.28,1
1769502725.596737,-9.35,-1.46,0.08,0.11,0.54,-0.27,1
1769502725.599494,-9.3,-1.43,-0.09,0.11,0.54,-0.27,1
1769502725.604998,-9.16,-1.53,-0.23,0.11,0.54,-0.26,1
1769502725.607717,-9.12,-1.57,-0.27,0.11,0.54,-0.26,1
1769502725.610532,-8.98,-1.64,-0.28,0.11,0.53,-0.25,1
1769502725.613274,-8.94,-1.66,-0.39,0.1,0.53,-0.24,1
1769502725.6160378,-8.86,-1.71,-0.48,0.11,0.52,-0.23,1
1769502725.61887,-8.76,-1.77,-0.6,0.1,0.51,-0.22,1
1769502725.6229708,-8.73,-1.85,-0.56,0.1,0.52,-0.21,1
1769502725.6283782,-8.37,-1.93,-0.87,0.03,0.67,-0.08,1
1769502725.63114,-8.28,-1.87,-0.99,0.02,0.68,-0.05,1
1769502725.633876,-8.19,-1.89,-1.02,0.01,0.7,-0.02,1
1769502725.636705,-8.13,-1.94,-1.08,-0.0,0.7,0.0,1
