time,ax,ay,az,gx,gy,gz,label
1769502917.632261,-7.65,-0.88,5.5,0.1,-0.09,-0.22,1
1769502917.636053,-7.58,-0.83,5.5,0.11,-0.09,-0.22,1
1769502917.637478,-7.52,-0.75,5.5,0.12,-0.08,-0.21,1
1769502917.6429791,-7.5,-0.71,5.58,0.12,-0.08,-0.2,1
1769502917.645799,-7.45,-0.7,5.61,0.13,-0.09,-0.21,1
1769502917.648535,-7.43,-0.68,5.66,0.13,-0.08,-0.21,1
1769502917.65132,-7.43,-0.61,5.71,0.14,-0.09,-0.21,1
1769502917.656781,-7.43,-0.57,5.79,0.13,-0.09,-0.21,1
1769502917.659559,-7.42,-0.46,5.8,0.12,-0.1,-0.21,1
1769502917.662348,-7.43,-0.41,5.8,0.1,-0.11,-0.21,1
1769502917.665034,-7.44,-0.36,5.77,0.07,-0.13,-0.2,1
1769502917.667815,-7.42,-0.26,5.81,0.04,-0.14,-0.2,1
1769502917.670559,-7.39,-0.22,5.8,0.01,-0.17,-0.21,1
1769502917.6733189,-7.37,-0.28,5.75,-0.02,-0.18,-0.21,1
1769502917.6788218,-7.33,-0.37,5.77,-0.05,-0.2,-0.21,1
1769502917.681591,-7.25,-0.45,5.76,-0.08,-0.21,-0.21,1
1769502917.6843252,-7.27,-0.47,5.66,-0.12,-0.22,-0.21,1
1769502917.687052,-7.24,-0.56,5.61,-0.15,-0.23,-0.21,1
1769502917.68995,-7.13,-0.66,5.71,-0.18,-0.24,-0.21,1
1769502917.692687,-7.04,-0.78,5.71,-0.2,-0.25,-0.21,1
1769502917.695521,-6.96,-0.97,5.76,-0.21,-0.24,-0.2,1
1769502917.7009,-6.9,-1.14,5.8,-0.22,-0.24,-0.2,1
1769502917.703698,-6.81,-1.22,5.9,-0.22,-0.23,-0.19,1
1769502917.7064629,-6.75,-1.25,6.04,-0.22,-0.22,-0.17,1
1769502917.709315,-6.74,-1.37,6.11,-0.22,-0.2,-0.16,1
1769502917.715277,-6.68,-1.62,6.61,-0.18,-0.09,-0.13,1
1769502917.718053,-6.73,-1.66,6.71,-0.16,-0.07,-0.13,1
1769502917.7208,-6.77,-1.67,6.76,-0.15,-0.05,-0.12,1
1769502917.72351,-6.83,-1.71,6.82,-0.13,-0.03,-0.12,1
1769502917.72628,-6.93,-1.73,6.87,-0.13,-0.01,-0.11,1
1769502917.731683,-6.94,-1.74,6.89,-0.13,0.01,-0.1,1
1769502917.734462,-6.99,-1.73,6.81,-0.12,0.02,-0.09,1
1769502917.7372391,-7.05,-1.78,6.85,-0.12,0.03,-0.08,1
1769502917.742838,-7.15,-1.79,6.84,-0.11,0.04,-0.07,1
1769502917.745646,-7.16,-1.77,6.81,-0.12,0.04,-0.07,1
1769502917.748348,-7.21,-1.75,6.82,-0.12,0.04,-0.05,1
1769502917.751095,-7.3,-1.73,6.74,-0.13,0.05,-0.04,1
1769502917.753851,-7.34,-1.73,6.81,-0.14,0.03,-0.04,1
1769502917.7566268,-7.41,-1.68,6.82,-0.14,0.03,-0.03,1
1769502917.759338,-7.47,-1.66,6.9,-0.14,0.03,-0.02,1
1769502917.762199,-7.49,-1.7,6.77,-0.15,0.02,-0.01,1
1769502917.767612,-7.48,-1.71,6.81,-0.14,0.03,-0.01,1
1769502917.770378,-7.5,-1.78,6.9,-0.13,0.04,-0.01,1
1769502917.773089,-7.55,-1.73,6.96,-0.11,0.04,-0.0,1
1769502917.7759402,-7.6,-1.7,7.07,-0.09,0.06,-0.0,1
1769502917.778664,-7.62,-1.71,7.07,-0.07,0.08,-0.01,1
1769502917.781392,-7.38,-1.74,7.37,-0.03,0.1,-0.01,1
1769502917.7841852,-7.22,-1.82,7.63,0.04,0.12,-0.02,1
1769502917.7870889,-7.11,-1.98,8.03,0.13,0.15,-0.05,1
1769502917.789858,-7.09,-2.09,8.19,0.19,0.23,-0.04,1
1769502917.7953038,-7.18,-2.08,8.36,0.25,0.3,-0.02,1
1769502917.798031,-7.22,-1.92,8.36,0.3,0.38,-0.01,1
1769502917.800684,-7.24,-1.85,8.51,0.35,0.45,-0.0,1
1769502917.803605,-7.26,-1.67,8.6,0.4,0.51,0.01,1
1769502917.806342,-7.37,-1.67,8.7,0.44,0.57,-0.0,1
1769502917.809098,-7.64,-1.57,8.61,0.47,0.61,0.0,1
1769502917.81189,-7.87,-1.35,8.49,0.47,0.63,-0.01,1
1769502917.815491,-7.96,-1.13,8.49,0.46,0.65,-0.01,1
1769502917.820844,-8.05,-0.87,8.13,0.34,0.68,-0.04,1
1769502917.823671,-8.13,-0.77,8.11,0.3,0.67,-0.04,1
1769502917.826451,-8.14,-0.69,8.04,0.25,0.68,-0.05,1
1769502917.829224,-8.11,-0.68,7.93,0.19,0.69,-0.04,1
1769502917.8346398,-8.12,-0.68,7.83,0.13,0.71,-0.04,1
1769502917.8373692,-8.15,-0.64,7.71,0.08,0.71,-0.04,1
1769502917.840296,-8.1,-0.66,7.58,0.02,0.71,-0.04,1
1769502917.8430688,-8.12,-0.64,7.45,-0.03,0.71,-0.04,1
1769502917.848393,-8.14,-0.67,7.37,-0.08,0.71,-0.05,1
