ax,ay,az,gx,gy,gz
-12.86,4.31,3.35,-1.99,0.19,0.62
-16.0,3.94,4.08,-3.92,0.2,0.77
-18.47,2.01,4.85,-4.37,0.21,0.79
-19.57,2.5,5.18,-4.37,0.25,1.07
-19.61,0.37,3.99,-4.37,0.05,1.5
-17.2,-2.95,0.6,-4.37,0.27,1.94
-13.9,-4.37,-2.62,-4.37,0.35,2.8
-11.08,-4.02,-3.74,-4.37,-0.31,3.15
-7.15,-3.75,-3.55,-4.37,-1.47,3.1
-1.71,-0.93,-2.2,-4.37,-2.29,2.24
6.91,-2.07,-0.77,-4.37,-3.22,1.07
13.97,-6.02,3.35,-4.05,-4.32,0.57
15.56,-1.64,7.04,-2.28,-4.37,2.28
17.48,2.97,12.02,-2.42,-4.37,2.59
15.4,8.43,19.48,-4.37,-4.37,1.55
9.93,9.51,19.61,-4.37,-4.37,1.03
8.29,-1.52,17.7,-4.37,-2.57,1.41
5.16,-11.7,12.09,-3.43,-0.34,2.32
1.7,-6.76,9.4,4.28,-0.09,0.48
