ax,ay,az,gx,gy,gz
-8.27,2.01,-6.77,1.45,-0.8,-1.56
-6.96,0.61,-4.34,1.12,-2.0,-0.62
-6.71,-0.08,-1.43,0.51,-2.23,0.02
-7.93,-0.81,0.92,-0.17,-2.09,0.58
-8.72,-0.66,2.66,-0.64,-1.6,0.93
-9.41,0.22,3.2,-0.92,-0.9,1.11
-10.18,1.33,2.78,-1.14,-0.54,1.36
-10.81,2.44,2.64,-1.24,-0.43,1.48
-11.43,3.58,3.24,-1.45,0.03,1.5
-11.82,4.51,3.64,-2.12,0.68,1.72
-12.3,5.43,4.32,-3.34,1.01,2.34
-13.63,6.07,4.9,-4.36,1.03,2.96
-15.01,4.78,5.28,-4.37,0.91,2.97
-15.48,2.1,4.72,-4.37,0.96,2.77
-16.2,0.11,3.84,-4.37,1.14,2.82
-17.7,-1.15,2.4,-4.37,1.23,3.18
-18.28,-1.56,1.76,-4.37,0.89,3.6
-17.5,-2.76,1.96,-4.37,0.36,3.83
-17.2,-2.99,1.42,-4.37,-0.47,4.26
-16.39,-1.88,2.06,-4.37,-1.32,4.37
