ax,ay,az,gx,gy,gz
-4.9,1.66,-1.63,1.2,0.33,-0.81
-9.88,5.49,1.18,0.61,-0.36,-0.37
-10.03,6.31,3.93,0.24,-0.39,-0.8
-12.94,5.59,6.0,-0.68,0.66,-0.75
-16.47,4.64,6.58,-2.28,0.89,0.1
-17.24,2.6,7.54,-3.72,0.53,0.64
-17.23,0.25,7.42,-4.37,0.68,1.25
-17.58,-0.58,4.66,-4.37,0.95,1.61
-16.66,-1.39,1.73,-4.37,0.91,1.8
-15.96,-1.01,-0.26,-4.37,0.22,2.18
-14.9,-0.17,-1.08,-4.37,-0.89,2.34
-13.86,0.16,-1.08,-4.37,-1.7,2.59
-12.63,1.39,-0.91,-4.11,-2.01,2.79
-11.93,3.34,0.26,-4.02,-2.1,2.75
-10.52,3.35,3.14,-4.31,-1.83,2.76
-8.85,1.97,3.31,-4.37,-1.16,3.04
-8.0,1.57,2.24,-4.37,-0.7,3.5
-6.55,0.03,1.27,-4.37,-1.14,3.94
-3.34,-2.18,1.29,-4.37,-2.1,4.37
0.1,-5.08,1.58,-4.37,-2.75,4.37
