ax,ay,az,gx,gy,gz
-14.48,3.88,1.5,-4.37,1.53,0.61
-15.48,2.14,0.93,-4.37,1.4,0.93
-15.43,2.88,0.1,-4.37,1.76,1.58
-16.87,4.52,0.72,-4.37,1.42,1.98
-15.82,3.29,-0.0,-4.37,1.01,2.98
-13.49,4.2,-1.25,-4.37,0.95,3.12
-10.58,3.22,-2.7,-4.37,1.29,3.02
-6.86,1.78,-2.72,-4.37,0.79,3.46
-2.89,1.18,-1.23,-4.37,0.23,3.41
0.36,3.03,0.49,-4.37,-0.37,2.09
2.94,0.72,2.12,-4.37,-0.69,0.13
8.24,-2.77,3.17,-4.37,-1.28,-0.2
12.03,-6.67,4.67,-4.37,-3.13,0.61
13.7,-6.63,7.95,-4.37,-4.37,1.45
15.03,-6.83,13.44,-4.37,-4.37,0.91
12.24,-9.97,18.91,-2.75,-4.37,0.76
11.93,-1.56,19.61,-3.36,-4.37,3.07
11.73,-4.47,11.72,0.54,-1.51,3.23
5.2,5.09,17.11,4.37,0.04,0.23
