ax,ay,az,gx,gy,gz
-12.48,3.81,1.5,-2.73,0.16,-0.15
-12.25,2.27,1.18,-4.37,0.29,0.24
-12.67,0.83,1.43,-4.37,0.33,0.93
-14.41,0.54,0.63,-4.37,0.04,1.53
-15.61,0.05,0.78,-4.37,-0.69,2.16
-14.4,0.41,1.79,-4.37,-1.38,3.18
-11.3,0.48,1.57,-4.37,-1.5,4.37
-11.5,0.92,1.7,-4.37,-1.63,4.37
-9.45,0.23,1.72,-4.37,-1.81,4.37
-5.5,-0.9,1.98,-4.37,-2.07,4.23
-0.49,-2.3,3.32,-4.37,-1.43,2.95
8.02,0.89,2.8,-4.37,-0.6,1.69
12.33,-3.23,4.44,-2.33,-1.71,0.4
11.63,-1.84,7.59,-0.5,-4.1,1.84
13.43,2.96,11.07,0.43,-4.37,3.13
15.74,5.8,13.59,-0.35,-4.37,2.82
16.53,9.88,15.65,-2.14,-4.37,3.29
13.72,10.17,15.65,-3.27,-2.15,4.32
8.64,6.83,10.36,-2.19,0.61,3.56
