ax,ay,az,gx,gy,gz
-13.24,-19.61,1.47,-4.36,-1.41,2.47
-14.05,-19.61,-0.19,-4.37,-1.39,3.2
-15.66,-19.61,-2.62,-4.37,-1.62,4.17
-16.64,-19.61,-6.23,-4.37,-3.49,4.37
-15.64,-19.61,-6.01,-4.37,-4.32,4.37
-14.43,-19.61,-4.86,-4.37,-4.37,4.37
-10.76,-18.44,-1.27,-4.37,-4.37,4.37
-6.46,-13.97,1.36,-4.37,-4.37,4.37
-1.17,-10.41,3.8,-4.33,-4.37,4.37
9.85,-6.55,6.52,-3.7,-4.37,4.37
17.57,-1.76,7.12,-3.36,-4.37,4.37
19.61,-0.31,7.88,-2.94,-4.37,4.37
19.61,0.72,5.35,-3.69,-4.36,4.37
19.61,3.35,7.5,-3.96,-4.37,4.37
19.61,12.74,13.74,-4.37,-4.37,4.37
19.61,14.04,17.74,-4.37,-4.37,4.37
19.61,12.43,19.61,-4.37,-4.37,4.37
19.61,6.18,19.61,-4.37,-4.37,4.37
19.61,-1.13,19.61,-4.37,-4.37,4.37
19.61,2.57,19.61,0.0,-2.18,2.86
