ax,ay,az,gx,gy,gz
8.02,-11.64,-0.81,-4.37,-4.37,3.65
18.84,-9.74,5.0,-4.37,-4.37,3.75
19.61,-0.67,14.72,-4.37,-4.37,4.18
19.61,-2.39,19.61,-4.37,-4.37,2.92
19.61,-6.85,19.61,-3.52,-1.76,0.66
16.94,-2.1,19.37,3.79,0.62,-1.3
14.83,4.02,12.48,4.37,2.83,-2.58
12.67,5.2,6.85,4.37,4.06,-3.21
10.96,4.72,4.21,4.37,3.58,-3.39
9.15,2.65,2.8,4.37,2.4,-3.74
7.09,1.54,3.37,4.37,1.29,-3.89
4.03,1.83,2.97,4.37,0.1,-3.94
-0.62,2.89,2.86,4.37,-0.79,-4.0
-6.22,5.58,4.53,4.37,-1.32,-4.03
-7.09,8.81,5.51,4.37,-1.25,-4.3
-8.52,8.97,7.03,4.37,-0.68,-4.37
-9.22,7.39,6.37,4.37,0.28,-4.37
-11.29,4.94,4.91,4.37,1.16,-4.2
-14.05,3.17,3.27,2.99,1.36,-3.35
-16.34,2.79,2.29,1.92,0.97,-2.44
