ax,ay,az,gx,gy,gz
-19.61,-6.26,5.08,-4.37,-2.87,2.78
-19.61,-3.02,3.68,-4.37,-3.44,3.98
-17.15,1.33,5.11,-4.37,-3.81,4.37
-12.31,1.76,5.86,-4.37,-3.56,4.37
-8.2,2.25,6.17,-4.37,-2.99,4.37
-2.38,5.75,6.59,-4.37,-1.17,4.37
6.26,2.48,2.63,-4.37,1.11,2.73
12.8,-4.3,-0.07,-4.37,1.29,2.56
14.17,-5.43,-0.06,-4.28,-0.57,2.17
15.49,-2.04,3.38,-2.03,-4.02,1.21
17.98,1.36,11.39,-3.48,-4.37,0.59
17.83,3.23,19.61,-4.37,-4.37,2.02
15.73,-6.23,17.44,-4.37,-4.23,3.52
12.49,-14.64,9.16,-4.37,-0.84,4.27
4.23,-7.05,5.78,2.57,1.24,0.48
5.25,-2.19,2.25,4.37,1.34,-2.61
3.48,-4.08,4.85,4.37,1.02,-2.26
6.97,-0.53,7.22,4.37,1.0,-2.07
9.42,3.98,8.2,4.37,1.6,-2.37
