ax,ay,az,gx,gy,gz
15.34,-8.26,-1.3,-4.37,-4.37,4.17
19.61,-6.24,4.38,-4.37,-4.37,4.37
19.61,-5.71,17.69,-4.37,-4.37,3.62
19.61,-7.63,19.61,-4.37,-4.37,2.06
19.61,-3.1,19.61,1.6,-3.48,0.81
17.77,14.27,19.54,4.37,2.59,-1.09
11.41,11.98,6.08,4.37,4.37,-3.66
9.86,7.81,4.66,4.37,3.18,-4.37
12.29,5.55,6.68,4.37,2.27,-4.37
13.84,0.82,5.92,4.37,2.17,-4.37
9.49,-1.48,3.74,4.37,1.07,-4.37
4.89,-0.14,5.33,4.37,0.27,-4.37
1.02,1.41,7.0,4.37,-0.15,-4.37
-1.49,2.51,9.08,4.37,0.04,-4.37
-4.72,2.61,10.42,4.37,0.71,-4.21
-8.37,2.49,10.21,4.37,1.56,-3.89
-11.33,1.38,9.71,3.75,1.86,-3.45
-13.36,0.83,9.79,2.48,1.86,-2.73
-14.64,0.18,9.84,1.26,2.03,-1.87
-15.45,-0.59,8.63,0.71,2.24,-1.08
