ax,ay,az,gx,gy,gz
-14.09,-0.62,-0.12,-4.37,-1.32,0.86
-14.07,-1.86,0.44,-4.37,-1.62,1.28
-13.84,-6.74,1.36,-4.37,-1.78,1.38
-14.45,-13.31,1.62,-4.37,-1.7,1.54
-15.47,-18.92,1.36,-4.37,-1.66,1.96
-18.55,-19.61,-1.06,-4.37,-1.38,3.44
-19.48,-19.61,-3.51,-4.32,-1.47,4.16
-16.7,-19.61,-4.05,-3.82,-3.0,4.37
-10.69,-17.34,-2.0,-4.03,-4.19,4.37
0.64,-7.9,3.58,-4.37,-4.36,4.37
10.32,-2.0,7.64,-4.37,-3.94,4.37
15.12,-0.84,7.7,-4.37,-3.72,4.37
19.23,-1.02,8.18,-4.37,-4.28,4.37
19.61,2.17,12.5,-4.37,-4.37,4.37
19.61,2.84,18.31,-4.37,-4.37,4.37
19.61,2.79,19.61,-4.37,-4.37,4.37
19.61,3.63,19.61,-3.6,-3.85,4.37
18.99,7.45,19.61,-0.39,-1.39,4.16
13.5,12.15,19.61,2.93,0.62,2.4
7.76,16.48,17.99,4.37,1.61,0.72
