ax,ay,az,gx,gy,gz
-9.47,3.72,0.09,-0.28,1.59,-0.63
-11.61,1.3,-1.59,-0.85,0.52,-0.17
-9.7,1.08,-0.17,-1.42,0.2,0.04
-10.88,1.09,0.4,-2.59,0.56,0.16
-13.48,-0.72,-0.06,-3.86,0.57,0.57
-15.09,-2.02,0.95,-4.37,0.27,0.91
-17.44,-2.5,2.47,-4.37,-0.16,1.57
-19.12,-4.62,2.56,-4.37,-0.61,1.94
-19.21,-8.13,1.96,-4.37,-1.1,2.9
-19.08,-9.28,2.94,-4.37,-1.67,3.83
-17.7,-7.37,3.52,-4.37,-1.93,4.37
-15.86,-6.12,2.83,-4.37,-2.17,4.37
-12.78,-4.87,1.76,-4.37,-2.44,4.37
-10.69,-3.42,1.91,-4.37,-3.01,4.37
-5.94,-1.88,3.3,-4.37,-3.05,4.37
0.84,-3.5,3.42,-4.37,-2.46,4.37
8.13,-6.98,1.3,-4.37,-1.84,4.37
18.63,-10.86,0.88,-4.26,-2.65,3.79
19.61,-13.47,6.29,-4.14,-4.37,3.74
19.61,-12.72,15.67,-4.37,-4.37,4.37
