ax,ay,az,gx,gy,gz
-6.22,0.54,-2.81,1.28,-0.29,-0.81
-6.88,3.28,-1.15,0.03,-0.98,-0.15
-6.26,1.38,0.32,-2.0,-0.51,0.2
-9.73,-2.46,2.25,-1.91,-0.6,0.64
-10.22,-1.74,6.0,-1.02,-0.69,0.68
-11.05,1.2,9.37,-1.5,-0.38,1.1
-11.88,1.66,10.93,-3.22,0.19,1.64
-12.7,1.7,10.0,-4.37,0.83,2.24
-14.18,1.27,9.27,-4.37,1.04,2.67
-15.62,1.09,8.9,-4.37,0.94,2.93
-14.85,1.13,8.82,-4.37,0.84,3.54
-14.35,0.23,7.79,-4.37,0.22,4.33
-13.93,-1.03,8.44,-4.37,-0.58,4.37
-11.02,-0.34,8.88,-4.37,-0.76,4.37
-8.07,-2.81,7.85,-4.37,0.26,4.37
-8.03,-4.78,5.86,-4.37,0.49,4.37
-8.41,-5.94,3.85,-4.37,-0.53,4.37
-4.92,-6.86,1.95,-4.37,-2.19,4.37
-0.7,-9.87,1.57,-4.37,-3.05,4.37
5.44,-10.75,1.41,-4.37,-2.42,4.37
