ax,ay,az,gx,gy,gz
-6.88,1.15,-5.3,3.23,0.79,-1.77
-7.34,1.85,-5.48,2.8,0.37,-1.34
-7.82,3.22,-4.58,1.18,-0.1,-0.77
-8.52,2.46,-4.88,-0.73,-0.21,-0.35
-9.59,0.77,-5.65,-1.95,-0.73,0.33
-10.37,0.71,-5.77,-2.28,-1.5,1.02
-12.1,2.1,-3.77,-2.33,-2.18,1.62
-12.62,4.28,-0.02,-3.05,-2.0,1.81
-11.88,4.52,2.32,-4.22,-0.88,1.74
-12.04,3.27,2.99,-4.37,-0.21,1.89
-13.22,1.88,3.84,-4.37,-0.02,2.5
-14.57,1.94,4.32,-4.37,-0.03,3.27
-15.66,1.2,4.65,-4.37,-0.07,3.72
-17.38,-0.92,4.18,-4.37,0.06,3.81
-19.33,-2.18,4.31,-4.37,-0.02,3.9
-19.54,-2.92,3.85,-4.37,-0.12,4.19
-18.12,-2.7,2.94,-4.37,-0.38,4.37
-15.97,-1.09,2.42,-4.37,-0.72,4.37
-13.73,0.24,2.58,-4.37,-1.0,4.37
-11.62,0.26,2.6,-4.37,-1.27,4.37
