ax,ay,az,gx,gy,gz
-7.82,2.98,-7.04,1.26,1.47,-1.01
-6.92,2.13,-7.49,2.1,1.15,-1.07
-6.05,1.4,-7.76,2.6,1.14,-0.64
-7.32,1.65,-8.62,2.61,0.88,-0.28
-7.52,2.86,-9.29,1.9,0.26,-0.09
-7.79,3.62,-10.34,0.15,-0.36,-0.08
-8.56,3.52,-11.31,-1.85,-1.17,0.02
-9.82,2.62,-11.01,-3.33,-2.03,0.09
-12.42,2.38,-8.05,-4.18,-2.62,0.31
-13.49,4.21,-4.82,-4.37,-2.88,0.65
-14.71,5.16,-2.34,-4.37,-2.49,1.1
-16.61,2.86,-2.36,-4.37,-2.27,0.9
-18.19,-5.21,-0.73,-4.37,-2.57,0.15
-18.71,-13.23,-0.94,-4.37,-1.8,1.28
-19.61,-17.62,-4.35,-4.37,-1.25,2.07
-19.61,-19.61,-7.83,-4.37,-2.03,2.43
-19.61,-19.54,-4.91,-4.37,-3.92,3.32
-19.61,-13.24,1.38,-4.37,-4.37,4.37
-14.0,-5.19,9.33,-4.37,-3.96,4.37
-4.83,-0.25,10.36,-4.37,-1.42,4.37
