ax,ay,az,gx,gy,gz
-2.85,-2.96,7.92,-3.26,-1.09,4.37
-2.35,-2.88,7.81,-3.16,-0.85,4.37
-2.01,-2.63,7.85,-3.09,-0.58,4.37
-1.54,-2.15,7.68,-3.05,-0.29,4.37
-1.23,-1.77,7.53,-3.05,0.01,4.37
-0.87,-1.64,7.14,-3.09,0.32,4.37
-0.42,-1.68,6.73,-3.15,0.64,4.37
0.07,-2.0,6.23,-3.24,0.95,4.37
0.94,-2.52,6.08,-3.33,1.26,4.37
1.74,-2.99,6.09,-3.42,1.6,4.37
2.84,-3.79,5.69,-3.51,1.98,4.37
4.49,-5.41,4.73,-3.57,2.31,4.37
6.15,-7.11,3.64,-3.58,2.56,4.21
7.89,-8.84,2.84,-3.55,2.69,3.89
10.52,-11.38,2.6,-3.46,2.73,3.62
13.3,-13.76,2.99,-3.37,2.7,3.45
16.3,-16.36,3.98,-3.32,2.68,3.45
19.61,-18.63,4.67,-3.35,2.68,3.6
19.61,-19.61,5.26,-3.42,2.61,3.84
-9.22,0.21,-4.38,2.99,-0.66,-0.15
