ax,ay,az,gx,gy,gz
-13.58,-9.32,0.9,-4.37,-2.94,2.86
-13.35,-9.63,0.79,-4.37,-3.24,3.46
-12.44,-12.2,0.24,-4.37,-3.26,3.76
-10.29,-13.66,0.12,-3.91,-2.99,3.78
-6.05,-11.83,1.47,-2.95,-2.83,3.32
2.62,-10.42,3.7,-1.67,-2.12,2.89
6.92,-7.21,4.66,-1.76,-2.1,3.31
10.95,-3.95,5.65,-2.14,-3.21,3.82
16.79,-2.0,7.19,-3.69,-4.27,4.29
19.61,-1.94,9.65,-4.37,-4.37,4.37
19.61,-2.82,12.77,-4.37,-4.37,4.37
19.61,-3.31,17.59,-3.93,-4.37,4.37
19.61,1.51,19.61,1.29,-3.84,4.37
19.61,8.88,19.49,4.12,-1.32,3.35
13.61,16.03,16.32,4.37,0.7,1.6
6.84,19.61,13.68,4.37,1.92,-0.17
1.72,19.61,14.61,4.37,2.41,-2.45
2.98,19.61,15.92,4.37,2.32,-3.56
6.85,19.49,15.34,2.74,2.57,-4.01
8.93,16.3,13.64,0.65,2.89,-4.34
