ax,ay,az,gx,gy,gz
-7.57,-10.38,11.17,-1.03,-4.37,4.05
2.86,-6.28,15.73,-4.3,-0.92,4.37
2.39,3.55,7.57,-4.37,1.04,4.37
4.36,10.32,-3.8,-4.37,-1.97,4.37
13.87,3.46,-11.4,-4.37,-4.37,4.37
19.61,-13.28,-0.25,-4.37,-4.37,4.37
19.61,-19.61,19.61,-4.37,-4.37,3.14
19.61,-8.68,19.61,2.4,-2.77,1.55
17.64,9.63,19.61,4.37,2.56,0.44
7.81,11.75,4.91,4.37,3.9,-1.86
9.37,11.92,3.66,4.37,3.06,-3.86
13.23,9.54,7.81,4.37,3.59,-4.37
16.09,5.31,9.83,4.37,4.37,-4.37
10.97,-1.46,6.43,4.37,4.37,-4.25
3.62,-3.17,3.47,4.37,3.68,-3.52
0.38,-1.19,3.5,4.37,1.95,-3.09
-2.23,1.36,5.59,4.37,1.29,-2.86
-4.83,2.18,6.76,4.37,0.98,-2.64
-7.65,2.25,6.39,4.37,0.79,-2.5
-10.11,2.16,5.67,4.37,0.79,-2.54
