ax,ay,az,gx,gy,gz
-6.58,-9.87,-5.66,-4.37,-4.37,2.46
6.22,-12.82,-3.22,-4.37,-4.37,3.45
8.2,-7.77,0.32,-4.37,-4.37,3.98
19.61,-8.43,8.92,-4.37,-4.37,2.82
19.61,-6.54,19.61,-4.37,-4.37,3.03
19.61,-3.83,19.61,-4.37,-4.24,2.9
15.73,-2.91,19.61,-0.33,-1.1,2.38
11.64,4.64,16.58,4.37,1.86,0.63
8.23,8.73,5.58,4.37,3.09,-1.58
8.43,10.29,3.22,4.37,3.32,-3.44
10.85,8.56,5.59,4.37,3.92,-4.27
9.73,4.4,4.47,4.37,3.98,-3.95
5.82,1.76,4.21,4.37,2.63,-3.42
3.85,0.43,3.56,4.37,1.22,-3.22
0.56,-1.02,3.76,4.37,-0.01,-2.7
-2.56,0.91,3.85,4.37,-0.85,-2.69
-4.87,2.49,4.37,4.37,-1.39,-2.76
-7.75,3.68,5.19,4.37,-1.52,-2.64
-9.08,5.15,5.69,4.37,-1.02,-2.48
-10.04,5.64,6.59,4.37,-0.14,-2.61
