ax,ay,az,gx,gy,gz
-19.61,-2.66,-2.17,-4.37,-2.2,-0.4
-19.61,-5.16,-3.82,-4.37,-1.86,0.67
-19.61,-12.99,-8.64,-4.37,-2.97,1.0
-14.64,-19.2,-9.27,-4.37,-3.86,1.17
-5.77,-19.61,-7.05,-4.37,-4.37,1.65
6.69,-14.0,-0.97,-4.37,-4.37,2.8
15.64,-5.17,3.19,-4.37,-4.37,4.15
19.61,-6.46,8.78,-4.37,-4.37,4.17
19.61,-3.71,19.61,-4.37,-4.37,4.33
19.61,-2.93,19.61,-4.37,-4.37,3.1
19.61,4.2,19.61,2.72,-0.25,1.48
11.49,11.55,11.17,4.37,3.83,-0.45
6.43,10.61,1.94,4.37,3.69,-2.08
7.31,8.53,1.25,4.37,2.25,-3.46
10.19,6.48,3.95,4.37,1.51,-4.33
11.85,3.54,3.79,4.37,0.57,-4.37
9.22,0.8,5.33,4.37,-0.23,-4.37
5.81,1.17,7.68,4.37,-0.07,-4.37
1.98,2.24,8.3,4.37,0.3,-4.37
-1.98,2.12,9.39,4.37,0.81,-4.09
