ax,ay,az,gx,gy,gz
-5.06,4.09,-5.19,-0.95,0.13,-0.94
-4.9,2.73,-5.45,-1.68,0.3,-0.69
-7.2,2.85,-4.96,-2.63,0.08,-0.22
-8.94,2.67,-4.83,-3.34,-0.45,0.36
-9.91,2.46,-4.16,-4.03,-0.84,1.09
-11.76,1.79,-1.93,-4.1,-1.27,1.96
-13.39,5.03,2.85,-4.22,-1.06,2.45
-14.59,7.0,5.54,-4.37,-0.35,2.37
-16.41,6.46,5.81,-4.37,-0.19,2.84
-18.48,5.51,5.22,-4.37,-0.94,3.43
-19.31,4.41,4.81,-4.37,-1.42,3.47
-17.8,2.94,4.48,-4.37,-1.06,3.32
-16.83,1.53,3.73,-4.37,-0.66,3.52
-16.42,1.69,3.7,-4.37,-0.55,3.74
-14.77,2.58,3.16,-4.37,0.01,3.88
-12.63,3.35,2.02,-4.37,0.3,3.86
-10.65,1.52,1.44,-4.37,0.2,3.9
-8.17,-1.88,0.01,-4.37,-0.26,4.28
-3.55,-4.65,-0.69,-4.37,-0.79,4.37
3.33,-6.38,-0.41,-4.34,-0.77,4.37
