ax,ay,az,gx,gy,gz
-10.19,4.88,2.38,-1.4,-0.62,0.27
-10.72,4.46,2.88,-2.07,-0.49,0.37
-11.13,3.87,3.22,-2.88,-0.37,0.44
-12.2,1.74,3.4,-3.84,-0.19,0.55
-14.63,-2.69,3.43,-4.37,-0.21,0.74
-16.28,-5.93,3.13,-4.37,-0.42,1.0
-17.95,-8.64,2.58,-4.37,-0.82,1.37
-18.79,-12.11,2.44,-4.37,-1.89,2.12
-18.34,-13.75,2.75,-4.37,-2.62,2.77
-17.51,-14.35,3.33,-4.37,-2.94,3.15
-15.67,-15.39,3.91,-4.37,-2.95,3.66
-14.46,-15.5,3.5,-4.37,-2.65,4.01
-13.96,-14.53,2.78,-4.34,-2.45,4.22
-13.24,-12.96,1.76,-3.91,-2.43,4.36
-11.7,-11.73,0.75,-3.33,-2.57,4.37
-10.33,-11.33,0.42,-3.2,-2.66,4.37
-9.38,-10.7,0.11,-3.24,-2.69,4.37
-8.24,-9.7,-0.23,-3.42,-2.76,4.37
-3.74,-5.43,0.98,-4.37,-3.32,4.37
-1.62,-3.86,1.9,-4.37,-3.54,4.37
