ax,ay,az,gx,gy,gz
-14.7,3.43,6.54,-4.37,-2.91,2.18
-14.26,3.99,7.75,-4.37,-2.45,2.43
-15.89,1.4,7.04,-4.37,-2.29,2.87
-16.13,-2.06,7.46,-4.37,-2.53,3.77
-14.26,-3.75,6.91,-4.37,-2.3,4.36
-12.41,-3.17,6.46,-4.37,-1.85,4.37
-10.84,-2.54,7.09,-4.37,-1.34,4.13
-6.21,-2.23,6.67,-4.37,0.47,3.02
-1.81,-4.94,4.96,-4.37,1.72,1.97
1.65,-5.52,3.01,-3.19,1.8,1.69
3.82,-4.55,2.76,-0.58,0.3,1.57
6.71,-1.41,4.77,0.62,-1.51,1.63
11.96,0.09,6.65,0.31,-2.87,1.68
15.33,1.43,8.02,-0.77,-3.83,2.59
16.87,2.32,10.5,-1.49,-4.37,2.61
15.91,3.76,15.12,-2.13,-4.37,2.08
12.84,0.98,18.82,-2.15,-4.09,1.01
9.91,1.24,16.41,0.39,-1.6,0.91
7.68,4.36,10.83,3.99,0.75,-0.4
