ax,ay,az,gx,gy,gz
12.82,-12.34,0.59,-4.37,-4.37,3.84
19.61,-5.03,7.0,-4.37,-4.37,4.35
19.61,-7.38,15.91,-4.37,-4.37,4.15
19.61,-10.26,19.61,-4.37,-4.37,3.89
19.18,-5.39,19.61,0.7,-3.34,2.84
13.83,8.64,14.27,4.37,-0.03,1.49
7.37,14.53,6.21,4.37,1.71,-0.57
6.04,13.07,4.8,4.37,2.04,-2.3
6.62,7.77,6.88,4.34,1.93,-3.23
9.04,2.66,8.73,4.37,1.97,-3.86
10.86,-1.47,8.5,4.37,2.26,-4.02
9.29,-2.06,5.27,4.37,1.57,-4.22
6.14,0.41,4.46,4.37,0.56,-4.37
2.83,4.6,3.9,4.37,-0.2,-4.37
-0.12,7.36,5.35,4.37,-0.62,-4.37
-2.15,8.35,6.59,4.37,-0.45,-4.37
-5.09,8.76,7.75,4.37,-0.2,-4.37
-8.78,7.91,8.74,4.37,-0.11,-4.09
-11.48,6.59,9.34,4.37,0.26,-3.76
-13.84,4.69,9.25,4.05,0.86,-3.3
