ax,ay,az,gx,gy,gz
17.74,6.79,19.61,4.37,2.82,-0.26
12.7,10.68,6.72,4.37,4.37,-3.01
11.23,7.92,2.65,4.37,3.94,-4.11
10.45,6.31,2.89,4.37,2.08,-4.37
9.74,3.43,3.0,4.37,1.07,-4.37
4.64,1.35,3.32,4.37,0.19,-4.37
0.08,2.11,3.36,4.37,-0.79,-4.2
-4.07,2.15,4.29,4.37,-1.92,-3.77
-8.34,3.66,6.73,4.37,-2.52,-3.56
-9.71,5.43,9.13,4.37,-2.27,-3.62
-9.88,6.24,10.69,4.37,-1.46,-3.7
-12.3,4.57,10.6,4.37,-0.28,-3.65
-14.01,3.35,9.2,3.55,0.76,-3.46
-14.93,2.02,8.14,2.25,1.13,-2.9
-15.67,1.02,7.28,1.37,0.93,-1.97
-14.11,1.36,6.02,0.82,0.71,-0.93
-12.68,2.66,4.33,0.12,0.77,-0.04
-11.96,3.29,2.74,-0.28,0.75,0.36
-11.68,4.41,1.42,-0.46,0.46,0.46
-10.75,5.63,0.41,-0.37,0.15,0.55
