ax,ay,az,gx,gy,gz
-12.21,5.32,1.71,-1.71,0.92,0.87
-13.67,4.21,2.59,-2.04,0.7,0.71
-13.24,4.3,2.05,-2.29,0.47,0.72
-13.06,3.94,1.35,-2.88,0.53,0.71
-14.81,3.95,3.2,-3.65,0.55,0.79
-15.07,4.83,2.61,-4.37,0.35,1.22
-14.18,5.03,1.75,-4.37,0.27,1.67
-13.19,3.79,-1.33,-4.37,1.09,1.32
-12.61,1.78,-2.09,-4.37,1.37,1.22
-11.26,-0.31,-2.11,-4.37,1.16,1.65
-8.78,0.51,-2.67,-4.37,0.84,1.95
-6.78,-0.11,-3.12,-4.37,-0.01,1.68
-3.66,-1.42,-2.02,-4.37,-1.13,1.71
1.22,-4.03,-0.54,-4.37,-2.26,1.28
5.71,-5.79,1.84,-4.37,-3.34,1.54
10.55,-7.12,4.36,-4.37,-3.89,2.42
12.71,-7.86,7.99,-2.86,-4.37,2.63
13.25,-6.06,12.93,-1.36,-4.37,2.79
12.16,-1.93,19.04,-1.72,-4.37,3.65
