ax,ay,az,gx,gy,gz
-10.1,-2.69,2.44,-3.35,-2.2,2.42
-10.35,-2.83,2.91,-3.32,-2.11,2.32
-11.28,-4.71,3.43,-3.56,-2.01,2.15
-11.71,-7.08,3.86,-3.9,-1.92,2.28
-11.97,-8.94,3.92,-4.05,-1.84,2.48
-12.96,-11.89,3.35,-3.77,-1.97,3.08
-13.13,-12.26,3.04,-3.44,-2.24,3.48
-12.6,-11.22,2.87,-2.97,-2.68,4.05
-11.47,-9.8,3.0,-2.6,-3.04,4.36
-9.96,-8.63,3.51,-2.44,-3.09,4.36
-3.75,-4.49,6.81,-2.56,-2.31,3.61
-0.09,-3.93,8.28,-2.85,-1.46,3.03
3.69,-3.4,8.73,-3.31,-0.55,2.69
7.63,-3.24,5.91,-4.34,-0.46,2.42
9.02,-3.94,4.58,-4.37,-1.78,2.62
11.2,-4.97,4.78,-4.37,-3.57,3.05
15.67,-4.13,7.87,-3.84,-4.37,3.79
19.61,-0.45,14.15,-2.0,-4.37,4.37
19.61,3.73,18.16,-0.59,-4.37,4.37
19.61,10.3,19.61,0.91,-4.37,4.15
