ax,ay,az,gx,gy,gz
-7.1,2.34,0.83,1.98,0.66,-0.21
-11.43,4.94,-2.77,1.28,-0.53,0.3
-10.27,5.27,-1.49,0.11,-1.81,0.16
-7.07,4.58,3.21,-1.35,-1.16,0.83
-9.54,4.53,5.68,-2.09,0.14,1.02
-11.19,3.7,7.95,-2.0,0.26,1.22
-10.88,4.24,10.42,-2.63,0.19,1.6
-10.49,3.98,11.17,-4.28,0.33,2.51
-10.87,3.68,10.7,-4.37,0.5,3.26
-11.65,2.76,10.38,-4.37,0.98,3.59
-12.9,1.5,9.73,-4.37,1.46,3.97
-12.73,1.22,9.23,-4.37,1.75,4.37
-13.11,1.86,8.08,-4.37,1.55,4.37
-12.89,0.82,7.22,-4.37,1.26,4.37
-12.09,-0.08,6.06,-4.37,0.92,4.37
-12.29,0.13,4.83,-4.37,0.35,4.37
-11.69,0.81,4.59,-4.37,-0.77,4.37
-8.91,-1.57,4.95,-4.37,-2.04,4.37
-3.8,-3.57,5.16,-4.37,-2.27,4.37
