ax,ay,az,gx,gy,gz
-14.03,-1.61,6.42,-4.37,1.34,-0.21
-19.61,-3.49,0.48,-4.37,2.56,0.67
-19.61,-12.76,-7.89,-4.37,0.08,1.93
-12.79,-17.29,-8.55,-4.37,-2.92,3.25
-0.79,-17.99,-6.56,-4.37,-4.37,4.37
16.6,-12.44,0.61,-4.37,-4.37,4.37
19.61,-4.72,6.4,-4.37,-4.37,4.37
19.61,-0.52,17.65,-4.37,-4.37,4.37
19.61,-1.14,19.61,-4.37,-4.37,3.21
19.61,-7.05,19.61,-1.64,-2.49,1.79
19.61,14.65,18.91,4.37,4.37,-1.12
12.92,11.8,2.36,4.37,4.37,-4.37
13.77,9.05,2.72,4.37,3.51,-4.37
15.33,7.4,6.41,4.37,2.32,-4.37
13.09,0.61,6.45,4.37,1.65,-4.37
6.88,-3.12,6.31,4.37,0.6,-4.37
0.2,-3.85,7.0,4.37,-0.41,-4.37
-6.24,-2.77,9.21,4.37,-1.11,-4.12
-7.96,-0.27,10.34,4.37,-0.77,-3.77
-8.76,0.03,10.54,4.37,0.12,-3.56
