ax,ay,az,gx,gy,gz
-8.32,1.72,0.84,-0.88,1.06,-0.44
-9.17,0.98,-0.27,-0.75,1.19,-0.13
-9.87,1.0,-1.56,-0.44,0.72,0.24
-10.04,1.11,-2.82,-0.2,0.11,0.67
-10.55,2.48,-3.62,-0.46,-0.64,1.12
-10.81,4.16,-3.39,-1.4,-1.3,1.47
-11.72,5.27,-1.21,-2.57,-1.8,1.88
-12.97,5.67,1.31,-3.93,-1.63,2.06
-13.69,4.52,2.91,-4.37,-0.84,1.91
-13.87,3.48,3.73,-4.37,-0.01,2.51
-14.66,2.36,3.2,-4.37,0.24,3.28
-15.51,0.78,2.08,-4.37,0.19,3.82
-16.46,-0.68,1.03,-4.37,-0.31,4.35
-18.52,-1.97,1.95,-4.37,-1.31,4.29
-19.43,-5.18,2.13,-4.37,-2.04,3.86
-19.1,-4.79,2.42,-4.18,-2.29,4.26
-14.42,-3.21,3.64,-2.62,-2.24,4.37
-8.57,-2.39,4.32,-1.87,-2.15,4.37
-2.44,-2.7,4.88,-2.28,-1.71,4.37
3.17,-4.65,4.56,-3.18,-0.72,4.37
