time,ax,ay,az,gx,gy,gz,label
1769504333.5483992,-9.05,3.74,2.26,-0.26,0.14,0.22,7
1769504333.551156,-9.08,3.69,2.24,-0.27,0.13,0.21,7
1769504333.553916,-9.0,3.71,2.18,-0.29,0.12,0.21,7
1769504333.556681,-9.03,3.7,2.16,-0.3,0.11,0.19,7
1769504333.559371,-9.09,3.68,2.19,-0.31,0.1,0.19,7
1769504333.562162,-9.03,3.68,2.13,-0.31,0.09,0.18,7
1769504333.564962,-9.04,3.64,2.13,-0.31,0.09,0.17,7
1769504333.570389,-9.07,3.55,2.17,-0.3,0.08,0.18,7
1769504333.57321,-9.09,3.49,2.16,-0.29,0.08,0.18,7
1769504333.575972,-9.08,3.4,2.15,-0.27,0.08,0.17,7
1769504333.57874,-9.08,3.38,2.11,-0.24,0.08,0.17,7
1769504333.5814111,-9.1,3.29,2.19,-0.22,0.09,0.17,7
1769504333.584179,-9.1,3.26,2.12,-0.18,0.09,0.17,7
1769504333.586988,-9.11,3.18,2.19,-0.14,0.1,0.17,7
1769504333.5896451,-9.15,3.18,2.26,-0.1,0.09,0.17,7
1769504333.592482,-9.21,3.24,2.38,-0.06,0.09,0.17,7
1769504333.59526,-9.22,3.35,2.39,-0.03,0.09,0.17,7
1769504333.5980318,-9.32,3.52,2.32,-0.01,0.07,0.16,7
1769504333.600745,-9.41,3.57,2.31,0.01,0.06,0.16,7
1769504333.603625,-9.44,3.62,2.39,0.02,0.03,0.15,7
1769504333.606297,-9.46,3.64,2.46,0.03,0.03,0.14,7
1769504333.6090949,-9.46,3.63,2.46,0.03,0.0,0.14,7
1769504333.611825,-9.5,3.64,2.44,0.04,-0.01,0.13,7
1769504333.614632,-9.52,3.67,2.58,0.03,-0.03,0.12,7
1769504333.617376,-9.56,3.76,2.63,0.02,-0.06,0.11,7
1769504333.622792,-9.59,3.84,2.68,0.0,-0.09,0.11,7
1769504333.6256042,-9.63,3.8,2.82,-0.02,-0.11,0.09,7
1769504333.6282518,-9.65,3.77,2.88,-0.05,-0.13,0.08,7
1769504333.631116,-9.67,3.75,2.99,-0.07,-0.16,0.07,7
1769504333.633871,-9.67,3.69,3.15,-0.1,-0.17,0.06,7
1769504333.636696,-9.77,3.66,3.26,-0.14,-0.19,0.06,7
1769504333.639466,-9.82,3.58,3.35,-0.17,-0.21,0.06,7
1769504333.6422882,-10.01,3.53,3.48,-0.21,-0.24,0.05,7
1769504333.644848,-10.23,3.49,3.71,-0.26,-0.27,0.06,7
1769504333.647796,-10.35,3.47,3.76,-0.31,-0.3,0.06,7
1769504333.653229,-10.57,3.34,3.9,-0.37,-0.35,0.07,7
1769504333.6560068,-10.78,3.19,4.05,-0.42,-0.4,0.09,7
1769504333.658826,-11.14,3.02,4.18,-0.48,-0.46,0.1,7
1769504333.661525,-11.62,2.88,4.19,-0.55,-0.54,0.1,7
1769504333.664256,-12.02,2.71,4.39,-0.62,-0.62,0.13,7
1769504333.66706,-12.47,2.5,4.57,-0.7,-0.72,0.15,7
1769504333.6698382,-12.85,2.36,4.86,-0.79,-0.83,0.16,7
1769504333.672601,-13.18,2.19,4.99,-0.88,-0.95,0.18,7
1769504333.67791,-13.72,1.89,5.37,-0.99,-1.09,0.2,7
1769504333.680834,-14.13,1.65,5.73,-1.12,-1.22,0.23,7
1769504333.68356,-14.51,1.35,5.95,-1.24,-1.37,0.26,7
1769504333.686367,-14.75,0.89,6.38,-1.38,-1.51,0.31,7
1769504333.689151,-14.97,0.33,6.78,-1.51,-1.65,0.35,7
1769504333.691803,-15.17,-0.16,7.19,-1.66,-1.79,0.38,7
1769504333.694579,-15.32,-0.44,7.8,-1.81,-1.92,0.43,7
