time,ax,ay,az,gx,gy,gz,label
1769504589.383316,-9.12,2.78,3.82,0.14,-0.09,0.05,7
1769504589.386094,-9.23,2.78,4.01,0.12,-0.1,0.06,7
1769504589.388837,-9.32,2.76,4.16,0.09,-0.11,0.08,7
1769504589.391628,-9.45,2.77,4.45,0.05,-0.13,0.09,7
1769504589.394474,-9.6,2.85,4.75,-0.01,-0.15,0.11,7
1769504589.397185,-9.81,2.86,5.0,-0.08,-0.18,0.13,7
1769504589.402514,-9.96,2.92,5.3,-0.18,-0.21,0.14,7
1769504589.405396,-10.06,2.92,5.55,-0.28,-0.24,0.16,7
1769504589.408094,-10.16,2.97,5.88,-0.38,-0.28,0.18,7
1769504589.410838,-10.31,2.97,6.24,-0.51,-0.32,0.19,7
1769504589.413582,-10.62,2.99,6.67,-0.63,-0.37,0.2,7
1769504589.4163551,-10.85,2.98,6.92,-0.79,-0.43,0.21,7
1769504589.419199,-11.27,3.0,7.38,-0.95,-0.51,0.23,7
1769504589.421922,-11.78,2.93,7.76,-1.13,-0.61,0.24,7
1769504589.427375,-12.27,2.92,8.1,-1.31,-0.72,0.27,7
1769504589.43021,-12.72,2.76,8.32,-1.49,-0.85,0.3,7
1769504589.433001,-13.03,2.54,8.45,-1.66,-0.98,0.32,7
1769504589.435686,-13.35,2.24,8.52,-1.83,-1.12,0.36,7
1769504589.438563,-13.56,2.05,8.59,-1.97,-1.26,0.4,7
1769504589.441251,-13.86,1.73,8.62,-2.12,-1.42,0.44,7
1769504589.443878,-14.05,1.45,8.67,-2.26,-1.55,0.47,7
1769504589.446798,-14.48,1.23,8.66,-2.4,-1.68,0.52,7
1769504589.452258,-14.89,0.96,8.67,-2.54,-1.8,0.58,7
1769504589.45507,-15.26,0.68,8.72,-2.68,-1.93,0.63,7
1769504589.457823,-15.59,0.39,8.7,-2.8,-2.03,0.68,7
1769504589.460525,-16.04,0.09,8.72,-2.92,-2.14,0.73,7
1769504589.4633868,-16.33,-0.08,8.77,-3.02,-2.24,0.75,7
1769504589.466104,-16.71,-0.45,8.88,-3.12,-2.36,0.76,7
1769504589.468909,-17.14,-0.78,9.03,-3.18,-2.51,0.74,7
1769504589.474417,-17.34,-0.94,9.11,-3.23,-2.67,0.68,7
1769504589.4771352,-17.38,-1.44,8.9,-3.28,-2.82,0.62,7
1769504589.481746,-17.39,-3.0,9.26,-3.31,-2.96,0.52,7
1769504589.487107,-17.32,-6.17,10.03,-3.4,-3.06,0.34,7
1769504589.4898958,-17.35,-7.14,10.5,-3.49,-2.99,0.39,7
1769504589.492619,-17.11,-7.44,10.26,-3.51,-2.98,0.48,7
1769504589.495386,-18.16,-9.09,13.51,-3.69,-3.03,0.37,7
1769504589.498178,-17.32,-8.25,12.62,-3.95,-3.26,0.31,7
1769504589.503747,-17.2,-7.53,11.9,-4.22,-3.07,0.36,7
1769504589.50652,-17.18,-7.16,11.52,-4.37,-3.0,0.47,7
1769504589.509245,-17.42,-6.7,11.16,-4.37,-2.87,0.63,7
1769504589.511859,-17.64,-5.55,10.94,-4.37,-2.81,0.8,7
1769504589.5146198,-18.1,-5.14,10.82,-4.37,-2.72,0.98,7
1769504589.520115,-18.36,-5.67,9.79,-4.37,-2.58,1.19,7
1769504589.522977,-18.61,-6.04,9.03,-4.37,-2.52,1.39,7
1769504589.525719,-19.08,-6.21,8.62,-4.37,-2.41,1.6,7
1769504589.52848,-19.61,-6.35,7.89,-4.37,-2.26,1.81,7
1769504589.531327,-19.61,-6.52,7.29,-4.37,-2.21,2.02,7
1769504589.534007,-19.61,-6.97,3.7,-4.37,-2.56,2.09,7
1769504589.53688,-19.61,-7.35,2.88,-4.37,-2.92,2.15,7
1769504589.542228,-19.61,-8.04,3.51,-4.37,-3.01,2.27,7
1769504589.544889,-19.61,-9.11,1.53,-4.37,-3.04,2.42,7
1769504589.5478349,-19.61,-10.11,0.54,-4.37,-3.18,2.54,7
1769504589.5506,-19.61,-10.7,-0.18,-4.37,-3.42,2.62,7
1769504589.553432,-19.61,-11.12,-0.64,-4.37,-3.57,2.68,7
1769504589.56035,-19.61,-12.05,-1.17,-4.37,-3.75,2.74,7
