time,ax,ay,az,gx,gy,gz,label
1769508872.119963,9.36,2.22,6.66,0.21,-0.07,0.23,2
1769508872.122897,9.59,2.15,6.65,0.22,-0.1,0.22,2
1769508872.1255739,9.99,2.22,6.77,0.22,-0.11,0.24,2
1769508872.1283321,10.31,2.26,7.18,0.21,-0.14,0.25,2
1769508872.1311512,10.55,2.26,7.33,0.19,-0.16,0.26,2
1769508872.1338801,10.92,2.33,7.36,0.19,-0.17,0.27,2
1769508872.136729,11.52,2.43,7.52,0.18,-0.16,0.29,2
1769508872.13944,11.99,2.5,7.53,0.17,-0.14,0.32,2
1769508872.1448388,12.5,2.56,7.51,0.14,-0.12,0.35,2
1769508872.147619,12.73,2.59,7.51,0.13,-0.09,0.38,2
1769508872.15034,13.09,2.57,7.62,0.13,-0.07,0.41,2
1769508872.153004,13.35,2.52,7.72,0.15,-0.06,0.45,2
1769508872.155874,13.64,2.5,7.8,0.18,-0.06,0.49,2
1769508872.158669,13.88,2.47,7.8,0.21,-0.07,0.52,2
1769508872.1614661,14.0,2.59,8.08,0.26,-0.1,0.55,2
1769508872.164193,14.09,2.74,8.26,0.31,-0.15,0.59,2
1769508872.166979,14.31,2.97,8.36,0.36,-0.23,0.61,2
1769508872.16973,14.6,3.23,8.41,0.42,-0.31,0.64,2
1769508872.172493,14.88,3.56,8.48,0.47,-0.42,0.67,2
1769508872.175244,15.08,3.81,8.58,0.53,-0.54,0.72,2
1769508872.178036,15.21,4.16,8.54,0.58,-0.67,0.77,2
1769508872.180785,15.42,4.53,8.46,0.65,-0.82,0.82,2
1769508872.183549,15.41,4.93,8.56,0.7,-0.96,0.89,2
1769508872.186441,15.32,5.19,8.66,0.74,-1.15,0.95,2
1769508872.191781,15.28,5.23,8.77,0.8,-1.34,1.0,2
1769508872.194527,15.43,5.14,8.6,0.89,-1.54,1.04,2
1769508872.197289,15.75,5.32,8.08,1.0,-1.71,1.12,2
1769508872.200019,15.98,5.43,7.7,1.11,-1.87,1.23,2
1769508872.202729,16.52,5.42,7.4,1.23,-2.07,1.38,2
1769508872.205664,16.49,6.56,6.56,1.33,-2.15,1.46,2
1769508872.208362,16.63,6.31,5.93,1.44,-2.22,1.52,2
1769508872.213809,16.37,6.51,5.82,1.57,-2.33,1.6,2
1769508872.2165709,16.24,6.46,5.34,1.71,-2.4,1.67,2
1769508872.2193,16.03,6.41,4.98,1.87,-2.48,1.76,2
1769508872.222112,15.93,6.31,4.72,2.04,-2.54,1.85,2
1769508872.2249,15.91,6.28,4.44,2.23,-2.6,1.95,2
1769508872.227654,15.92,6.25,3.94,2.41,-2.63,2.05,2
1769508872.230418,15.89,6.48,3.52,2.58,-2.64,2.15,2
1769508872.233165,15.75,6.74,3.17,2.74,-2.65,2.25,2
1769508872.235924,15.58,6.94,2.66,2.91,-2.64,2.33,2
1769508872.23871,15.47,7.06,2.23,3.08,-2.62,2.41,2
1769508872.241455,15.29,7.21,1.91,3.24,-2.58,2.49,2
1769508872.244212,15.2,7.18,1.61,3.41,-2.52,2.56,2
