time,ax,ay,az,gx,gy,gz,label
1769508421.4428601,7.46,-0.44,4.87,-0.11,0.29,-0.08,2
1769508421.445596,7.6,-0.53,5.12,-0.01,0.18,-0.07,2
1769508421.44829,7.68,-0.55,5.24,0.08,0.09,-0.07,2
1769508421.450926,7.68,-0.35,5.28,0.2,0.06,-0.06,2
1769508421.4538088,7.83,0.25,5.15,0.36,0.08,-0.02,2
1769508421.456668,7.96,0.6,5.21,0.52,0.09,0.03,2
1769508421.45936,8.13,0.61,5.11,0.66,0.09,0.07,2
1769508421.462112,8.23,0.58,5.16,0.78,0.1,0.09,2
1769508421.464735,8.43,0.67,5.29,0.88,0.09,0.11,2
1769508421.4676511,8.53,0.79,5.22,0.97,0.07,0.12,2
1769508421.470488,8.63,0.9,5.25,1.05,0.06,0.13,2
1769508421.473341,8.75,1.04,5.31,1.13,0.05,0.15,2
1769508421.476223,8.82,1.14,5.44,1.19,0.02,0.15,2
1769508421.478967,8.83,1.23,5.43,1.24,-0.0,0.16,2
1769508421.481774,8.91,1.26,5.47,1.28,-0.02,0.16,2
1769508421.484477,8.93,1.43,5.58,1.3,-0.05,0.17,2
1769508421.490106,8.95,1.58,5.63,1.32,-0.08,0.17,2
1769508421.493026,9.06,2.0,5.65,1.32,-0.08,0.18,2
1769508421.495671,9.09,2.19,5.54,1.32,-0.09,0.19,2
1769508421.498448,9.24,2.28,5.46,1.3,-0.07,0.2,2
1769508421.501338,9.43,2.42,5.41,1.28,-0.06,0.21,2
1769508421.504051,9.65,2.55,5.4,1.25,-0.04,0.22,2
1769508421.5069718,9.85,2.6,5.32,1.21,-0.03,0.23,2
1769508421.509761,10.09,2.64,5.32,1.16,-0.02,0.25,2
1769508421.512467,10.28,2.73,5.18,1.1,0.01,0.25,2
1769508421.515282,10.57,3.3,5.39,1.02,0.09,0.28,2
1769508421.518044,11.07,3.9,6.08,0.86,-0.14,0.24,2
1769508421.5207748,11.11,3.5,5.15,0.73,-0.11,0.27,2
1769508421.523535,11.47,3.76,5.18,0.58,-0.05,0.28,2
1769508421.526338,11.89,3.88,4.84,0.45,-0.13,0.25,2
1769508421.529143,12.32,3.41,4.96,0.31,-0.13,0.24,2
1769508421.531713,12.79,3.29,5.02,0.19,-0.13,0.25,2
1769508421.53454,13.25,3.25,5.01,0.11,-0.14,0.27,2
1769508421.537345,13.66,3.23,4.93,0.04,-0.16,0.3,2
1769508421.540183,14.05,3.21,5.02,-0.0,-0.18,0.34,2
1769508421.54561,14.34,3.29,5.09,-0.02,-0.18,0.41,2
1769508421.548289,14.8,3.18,4.94,-0.04,-0.2,0.47,2
1769508421.551132,15.23,2.71,4.85,-0.04,-0.27,0.49,2
1769508421.5538912,15.43,2.05,5.08,-0.02,-0.36,0.52,2
1769508421.55666,15.58,1.57,5.14,0.07,-0.46,0.59,2
1769508421.559436,15.78,1.07,4.98,0.22,-0.55,0.67,2
1769508421.5622149,16.11,0.75,5.12,0.41,-0.66,0.77,2
1769508421.5649412,16.2,0.69,5.74,0.59,-0.71,0.86,2
1769508421.5677161,16.54,0.43,5.94,0.8,-0.76,0.96,2
1769508421.570484,16.92,0.89,3.06,1.21,-0.82,1.07,2
1769508421.573229,17.66,0.17,2.29,1.65,-0.74,1.21,2
1769508421.576083,18.64,-0.4,3.12,2.13,-0.72,1.35,2
1769508421.578719,18.93,-0.73,4.07,2.55,-0.74,1.49,2
1769508421.584239,18.38,-1.92,6.43,2.91,-1.06,1.54,2
1769508421.5870101,17.28,-2.26,7.05,3.4,-1.35,1.52,2
1769508421.5898051,16.9,-2.74,7.5,4.02,-1.67,1.55,2
1769508421.592646,16.25,-3.27,8.44,4.37,-2.03,1.67,2
1769508421.5953689,15.99,-3.49,8.7,4.37,-2.4,1.76,2
1769508421.6007318,16.59,-3.82,8.11,4.37,-2.63,1.83,2
1769508421.603533,18.22,-0.89,6.84,4.37,-2.81,1.9,2
1769508421.606328,18.87,-0.2,5.88,4.37,-2.92,2.0,2
1769508421.609192,19.61,2.74,5.24,4.37,-3.22,2.13,2
1769508421.611839,19.61,5.52,5.08,4.37,-3.29,2.2,2
1769508421.614557,19.61,5.1,3.96,4.37,-3.38,2.34,2
1769508421.617389,19.61,5.06,3.49,4.37,-3.45,2.48,2
1769508421.6201952,19.61,4.9,2.73,4.37,-3.48,2.6,2
1769508421.62302,19.61,5.15,1.88,4.37,-3.45,2.73,2
1769508421.625749,19.61,6.01,0.44,4.37,-3.34,2.87,2
1769508421.6285,19.61,6.94,-0.97,4.37,-3.31,3.04,2
1769508421.631194,19.61,8.02,-3.11,4.37,-3.23,3.26,2
1769508421.634079,19.61,8.89,-3.02,4.37,-3.03,3.36,2
1769508421.6394172,19.61,9.13,-4.01,4.37,-2.79,3.78,2
1769508421.642211,19.61,9.6,-4.61,4.37,-2.73,3.82,2
