time,ax,ay,az,gx,gy,gz,label
1769508847.800534,8.64,1.54,6.96,0.37,-0.37,0.08,2
1769508847.803203,8.8,1.54,6.96,0.39,-0.4,0.1,2
1769508847.805978,9.11,1.61,7.05,0.41,-0.44,0.11,2
1769508847.808744,9.48,1.56,7.08,0.44,-0.47,0.13,2
1769508847.811491,9.89,1.51,7.13,0.47,-0.5,0.15,2
1769508847.8143518,10.28,1.45,7.1,0.5,-0.52,0.17,2
1769508847.817018,10.76,1.41,7.2,0.56,-0.54,0.19,2
1769508847.819742,11.17,1.33,7.26,0.61,-0.56,0.22,2
1769508847.822552,11.5,1.25,7.23,0.67,-0.59,0.24,2
1769508847.828036,11.94,1.16,7.41,0.73,-0.62,0.26,2
1769508847.83089,12.39,1.07,7.65,0.81,-0.67,0.29,2
1769508847.8335721,12.71,1.0,7.85,0.9,-0.73,0.31,2
1769508847.836313,13.01,0.65,8.68,1.0,-0.9,0.35,2
1769508847.839052,13.14,1.19,8.31,1.07,-1.08,0.38,2
1769508847.841846,13.44,0.85,7.53,1.2,-0.96,0.36,2
1769508847.844681,13.9,0.88,8.1,1.36,-1.06,0.4,2
1769508847.847411,14.26,0.95,8.86,1.53,-1.09,0.48,2
1769508847.8501902,14.66,0.87,9.11,1.69,-1.04,0.56,2
1769508847.8528209,15.41,1.05,8.83,1.86,-1.15,0.62,2
1769508847.855659,15.87,1.16,8.86,2.03,-1.25,0.69,2
1769508847.858502,16.23,1.13,8.99,2.21,-1.36,0.75,2
1769508847.861259,16.47,1.12,9.11,2.43,-1.51,0.81,2
1769508847.8667362,16.8,1.28,8.75,2.66,-1.64,0.86,2
1769508847.869426,17.01,1.52,8.45,2.91,-1.76,0.91,2
1769508847.8722072,17.34,1.73,8.29,3.22,-1.92,0.97,2
1769508847.8750248,17.56,1.84,8.19,3.53,-2.09,1.04,2
1769508847.877776,17.73,1.93,7.92,3.87,-2.29,1.11,2
1769508847.8806021,17.8,2.13,7.7,4.23,-2.48,1.19,2
1769508847.883348,17.85,2.47,7.43,4.37,-2.69,1.28,2
1769508847.886086,17.76,2.91,7.15,4.37,-2.91,1.37,2
1769508847.888962,17.49,3.61,6.64,4.37,-3.14,1.47,2
1769508847.8916118,17.19,4.63,5.64,4.37,-3.3,1.54,2
1769508847.897047,16.85,5.18,4.66,4.37,-3.48,1.62,2
1769508847.8998709,16.89,5.22,4.29,4.37,-3.64,1.73,2
1769508847.902588,17.03,5.44,4.08,4.37,-3.71,1.85,2
1769508847.9054139,17.03,8.6,3.97,4.37,-4.05,1.87,2
1769508847.9080389,17.05,7.62,2.75,4.37,-4.23,1.98,2
1769508847.910889,16.79,7.91,1.97,4.37,-4.33,2.1,2
